#,Name,UnlockLink,Icon,VFX,ActionTimelineHit,PrimaryCostValue,SecondaryCostValue,ActionCombo,Cast100ms,Recast100ms,ActionProcStatus,StatusGainSelf,Omen,OmenAlt,AnimationEnd,ActionCategory,Unknown1,AnimationStart,Unknown2,BehaviourType,ClassJobLevel,CastType,EffectRange,XAxisModifier,PrimaryCostType,SecondaryCostType,ExtraCastTime100ms,CooldownGroup,AdditionalCooldownGroup,MaxCharges,Aspect,Unknown4,ClassJobCategory,AutoAttackBehaviour,EquivalenceGroup,Unknown_70,ClassJob,Range,DeadTargetBehaviour,AttackType,Unknown8,IsRoleAction,Unknown28,CanTargetSelf,CanTargetParty,CanTargetAlliance,CanTargetHostile,CanTargetAlly,Unknown10,TargetArea,CanTargetOwnPet,CanTargetPartyPet,RequiresLineOfSight,NeedToFaceTarget,Unknown14,PreservesCombo,Unknown15,AffectsPosition,IsPvP,Unknown16,LogCastMessage,Unknown18,LogMissMessage,LogActionMessage,Unknown21,Unknown22,Unknown23,CanUseWhileMounted,Unknown25,IsPlayerAction,Unknown27
6361,사나운 뿔,0,405,24,2160,0,0,0,40,150,0,0,5,0,1575,3,0,8,0,0,0,3,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6362,다크 블리자가,0,405,14,1906,0,0,0,30,120,0,0,1,0,482,2,0,34,0,0,0,2,5,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6363,강철의 정의,0,405,24,1960,0,0,0,25,200,0,0,5,0,1141,3,0,8,0,0,0,3,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,8,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6364,111톤즈 휘두르기,0,405,24,2074,0,0,0,45,200,0,0,0,0,1361,3,0,11,0,0,0,5,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,8,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6365,지저귐,0,405,24,3242,0,0,0,25,200,0,0,0,0,3202,3,0,8,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,20,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6366,저주,0,405,24,1875,0,0,0,25,200,0,0,1,0,1320,3,0,8,0,0,0,5,3,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6367,흉안,0,405,24,2982,0,0,0,25,200,0,0,1,0,2981,3,0,8,0,0,0,5,3,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6368,속쓰림,0,405,24,2083,0,0,0,30,250,0,0,1,0,1347,3,0,8,0,0,0,2,8,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6369,썩은 붕대,0,405,24,1875,0,0,0,30,150,0,0,3,0,3682,3,0,8,0,0,0,3,4,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,4,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6370,아이즈 온 미,0,405,24,2186,0,0,0,40,300,0,0,0,0,1740,3,0,8,0,0,0,5,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,30,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6371,꼬리쓸기,0,405,24,1857,0,0,0,25,200,0,0,4,0,1629,3,0,10,0,0,0,3,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,30,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6372,빨아들이기,0,405,24,3241,0,0,0,25,300,0,0,0,0,3201,3,0,8,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,30,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6373,플러드,0,405,26,4725,0,0,0,25,300,0,0,1,0,4724,2,0,8,0,0,0,2,8,0,0,0,0,0,0,0,6,1,0,0,0,0,-1,8,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6374,다크,0,405,24,2349,0,0,0,10,30,0,0,0,0,2280,2,1,34,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6375,보이드의 피,0,405,24,3245,0,0,0,30,200,0,0,1,0,3205,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6376,삼단베기,0,405,0,2127,0,0,0,0,150,0,0,0,0,1526,3,0,0,0,0,0,4,3,4,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6377,보이드 파이라,0,405,13,1904,0,0,0,30,150,0,0,1,0,479,2,1,34,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6378,암흑의 안개,0,405,24,2088,0,0,0,40,300,0,0,1,0,1422,3,0,8,0,0,0,5,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,8,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6379,석화의 눈동자,0,405,25,1875,0,0,0,25,300,0,0,4,0,2936,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6380,더러운 재채기,0,405,0,1875,0,0,0,0,300,0,0,0,0,2811,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6381,두들겨 부수기,0,405,0,1875,0,0,0,0,150,0,0,0,0,1310,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6382,번개 강타,0,405,24,1948,0,0,0,25,100,0,0,2,0,1110,3,0,8,0,0,0,4,10,3,0,0,0,0,0,0,5,1,0,0,0,0,-1,10,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6383,암흑의 지붕,0,405,0,2177,0,0,0,0,150,0,0,0,0,1760,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6384,잔혹한 도살자,0,405,0,1875,0,0,0,0,150,0,0,0,0,1353,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6385,굳히기,0,405,0,1875,0,0,0,0,400,0,0,0,0,3207,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6386,파라이가,0,405,24,2528,0,0,0,50,300,0,0,0,0,2527,2,0,10,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,30,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False
6387,탐욕스러운 입질,0,405,0,1875,0,0,0,0,150,0,0,0,0,3206,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,5,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6388,파라이가,0,405,24,2985,0,0,0,50,300,0,0,0,0,2984,2,0,8,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,30,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False
6389,보이드의 참격,0,405,0,3241,0,0,0,0,80,0,0,0,0,3201,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,8,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6390,보이드의 덫,0,405,24,3242,0,0,0,30,150,0,0,1,0,3202,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6391,혼돈의 숨결,0,405,0,2105,0,0,0,30,300,0,0,5,0,1553,3,0,0,0,0,0,3,12,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,12,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6392,어둠의 가시,0,405,0,1875,0,0,0,0,120,0,0,0,0,1547,3,0,0,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6393,화염구,0,405,24,2924,0,0,0,30,300,0,0,1,0,2923,2,0,8,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6394,발톱 난도질,0,405,0,3507,0,0,0,22,150,0,0,0,0,3506,3,0,10,0,0,0,3,5,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,5,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6395,절규,0,405,24,3533,0,0,0,0,0,0,0,0,0,3532,4,0,11,0,0,0,5,6,0,2,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6396,죽음의 덫,0,405,24,2892,0,0,0,25,300,0,0,1,0,2891,3,0,8,0,0,0,5,3,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6397,원한,0,405,24,1875,0,0,0,30,300,0,0,0,0,3203,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6398,생기 흡수,0,405,24,3241,0,0,0,45,0,0,0,1,0,3201,2,0,8,0,0,0,2,16,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,16,0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6399,생기 흡수,0,405,24,3242,0,0,0,45,0,0,0,113,0,3202,2,0,8,0,0,0,5,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6400,어둠의 수확,0,405,24,1875,0,0,0,20,0,0,0,0,0,3203,3,0,10,0,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6401,쇠락,0,405,24,3244,0,0,0,0,0,0,0,0,0,3204,2,0,8,0,0,0,2,4,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6402,검은 밀월,0,405,24,3245,0,0,0,30,0,0,0,0,0,3205,2,0,8,0,0,0,2,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6403,광기의 눈빛,0,405,25,3246,0,0,0,30,0,0,0,0,0,3206,2,0,11,0,0,0,2,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,40,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6404,황폐화,0,405,24,2187,0,0,0,40,60,0,0,2,0,1747,3,0,8,0,0,0,4,55,6,0,0,0,0,0,0,7,1,0,0,0,0,-1,55,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6405,공포의 눈길,0,405,24,2121,0,0,0,40,60,0,0,1,0,1512,2,1,8,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,55,0,5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6406,소화액,0,405,0,1875,0,0,0,0,60,0,0,0,0,2523,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6407,교살,0,405,0,3241,0,0,0,0,0,0,0,0,0,3201,4,0,0,0,0,0,6,0,0,2,0,0,0,0,0,7,0,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
6408,덮치기,0,405,0,1875,0,0,0,0,50,0,0,0,0,3216,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,-1,5,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6409,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6410,절규,0,405,24,3241,0,0,0,55,250,0,0,1,0,3201,2,0,8,0,0,0,2,20,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,20,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6411,생매장,0,405,0,1875,0,0,0,0,150,0,0,0,0,4862,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6412,보복의 영혼,0,405,0,4868,0,0,0,0,200,0,0,0,0,4867,2,0,0,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6413,토네이도,0,405,9,2350,0,0,0,50,0,0,0,0,0,2281,2,1,32,0,0,0,2,6,0,0,0,0,0,0,0,3,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6414,독 송곳니,0,405,0,1875,0,0,0,0,0,0,0,0,0,1189,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,6,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6415,,0,405,24,1954,0,0,0,30,0,0,0,1,0,1122,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6416,채찍질,0,405,24,1875,0,0,0,0,0,0,0,0,0,1195,3,0,10,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6417,광풍,0,405,24,2828,0,0,0,30,0,0,0,4,0,2827,3,0,8,0,0,0,3,12,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,12,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6418,소음 공해,0,405,24,1985,0,0,0,30,0,0,0,1,0,1194,3,0,8,0,0,0,5,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6419,빛의 구체,0,405,24,3255,0,0,0,30,0,0,0,1,0,3215,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6420,대기 작렬,0,405,24,2552,0,0,0,30,0,0,0,1,0,2551,3,0,11,0,0,0,5,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,40,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6421,피의 애무,0,405,24,2836,0,0,0,0,0,0,0,5,0,2835,3,0,8,0,0,0,3,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,8,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6422,산성 안개,0,405,24,1962,0,0,0,30,60,0,0,1,0,1148,3,0,8,0,0,0,5,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6423,금빛 먼지,0,405,24,2213,0,0,0,30,250,0,0,1,0,1720,3,0,8,0,0,0,2,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6424,잎사귀 폭풍,0,405,24,2848,0,0,0,30,0,0,0,1,0,2847,3,0,8,0,0,0,2,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6425,썩은 냄새,0,405,24,2852,0,0,0,30,0,0,0,2,0,2851,3,0,8,0,0,0,4,45,12,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6426,분리,0,405,24,2148,0,0,0,0,30,0,0,4,0,1537,3,0,10,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6427,화염 구체,0,405,24,2150,0,0,0,0,300,0,0,1,0,1540,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,50,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6428,빙결 구체,0,405,24,2152,0,0,0,0,300,0,0,1,0,1542,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,50,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6429,공포의 안개,0,405,24,1872,0,0,0,60,0,0,0,0,0,1805,3,0,10,0,0,0,5,54,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,54,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
