#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Countability,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,DamagePhysType,DefaultActionRange,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,SubcategorySort,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
6512,옛 성의 화로,,옛 암다포르 성에 설치되어 있던 화톳불.,옛 성의 화로,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,131112,1,26136,57,0,0,52136,50,2000,0,0,2653,0,1,14,76,67,0,50,0,2,11,False,False,False,False,False,False,False,False
6513,라노시아 나무 의자,,라노시아 양식의 간소한 의자.,라노시아 나무 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196612,1,2000,60,0,0,52452,20,40200,0,0,4689,0,1,14,57,68,0,50,1,2,9,False,False,False,False,False,False,False,False
6514,검은장막 나무 의자,,검은장막 숲 양식의 간소한 의자.,검은장막 나무 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196614,1,2000,60,0,0,52453,14,40210,0,0,4692,0,1,14,57,68,0,50,1,2,8,False,False,False,False,False,False,False,False
6515,다날란 나무 의자,,다날란 양식의 간소한 의자.,다날란 나무 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196613,1,2000,60,0,0,52454,31,40220,0,0,4690,0,1,14,57,68,0,50,1,2,8,False,False,False,False,False,False,False,False
6516,몰볼 의자,,몰볼의 모습을 본뜬 의자.,몰볼 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196745,1,20196,60,0,0,52447,50,40490,0,0,4402,0,1,14,57,68,0,50,0,2,12,False,False,False,False,False,False,False,False
6517,아리만 의자,,요마 아리만의 모습을 본뜬 의자.,아리만 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196696,1,8170,60,0,0,52449,30,40530,0,0,2553,0,1,14,57,68,0,50,0,2,12,False,False,False,False,False,False,False,False
6518,실프 의자,,실프 양식의 사랑스러운 의자.,실프 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196705,1,16830,60,0,0,52448,45,40000,0,0,3480,0,1,14,57,68,0,50,0,2,11,False,False,False,False,False,False,False,False
6519,별궁의 간이 의자,,하우케타 별궁에서 특별 주문한 간이 의자.,별궁의 간이 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196676,1,8811,60,0,0,52461,30,40000,0,0,3871,0,1,14,57,68,0,50,0,2,12,False,False,False,False,False,False,False,False
6520,별궁의 의자,,하우케타 별궁에서 특별 주문한 의자.,별궁의 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196685,1,8811,60,0,0,52451,30,40000,0,0,3883,0,1,14,57,68,0,50,1,2,8,False,False,False,False,False,False,False,False
6521,드래곤 수비 요새의 지휘관 의자,,돌방패 경계초소에서 사용되던 지휘관용 의자.,드래곤 수비 요새의 지휘관 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196712,1,18150,60,0,0,52450,45,40000,0,0,3556,0,1,14,57,68,0,50,1,2,8,False,False,False,False,False,False,False,False
6522,착석 시스템,,알라그 제국 양식의 특이한 의자.,착석 시스템,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196749,1,30492,60,0,0,52446,70,40000,0,0,5342,0,1,14,57,68,0,50,0,2,9,False,False,False,False,False,False,False,False
6523,라노시아 긴 의자,,자단나무 목재로 만든 라노시아 양식의 긴 의자.,라노시아 긴 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196670,1,5000,60,0,0,52458,46,40200,0,0,5411,0,1,14,57,68,0,50,1,2,9,False,False,False,False,False,False,False,False
6524,검은장막 긴 의자,,간소한 검은장막 숲 양식의 긴 의자.,검은장막 긴 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196621,1,5000,60,0,0,52459,15,40210,0,0,5413,0,1,14,57,68,0,50,1,2,12,False,False,False,False,False,False,False,False
6525,다날란 긴 의자,,마호가니 목재로 만든 다날란 양식의 긴 의자.,다날란 긴 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196769,1,5000,60,0,0,52460,39,40220,0,0,5412,0,1,14,57,68,0,50,1,2,13,False,False,False,False,False,False,False,False
6526,림사 로민사 궤짝 의자,,흑와단 양식의 궤짝처럼 생긴 긴 의자.,림사 로민사 궤짝 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196725,1,9772,60,0,0,52455,30,40200,0,0,5634,0,1,14,57,68,0,50,0,2,10,False,False,False,False,False,False,False,False
6527,울다하 궤짝 의자,,불멸대 양식의 궤짝처럼 생긴 긴 의자.,울다하 궤짝 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196731,1,9772,60,0,0,52457,30,40220,0,0,5635,0,1,14,57,68,0,50,0,2,8,False,False,False,False,False,False,False,False
6528,그리다니아 궤짝 의자,,쌍사당 양식의 궤짝처럼 생긴 긴 의자.,그리다니아 궤짝 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196737,1,9772,60,0,0,52456,30,40210,0,0,5635,0,1,14,57,68,0,50,0,2,8,False,False,False,False,False,False,False,False
6529,라노시아 안락의자,,라노시아 양식의 푹신푹신한 의자.,라노시아 안락의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196763,1,5000,60,0,0,52406,42,40200,0,0,3618,0,1,14,57,68,0,50,0,2,13,False,False,False,False,False,False,False,False
6530,검은장막 안락의자,,검은장막 숲 양식의 푹신푹신한 안락의자.,검은장막 안락의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196765,1,5000,60,0,0,52407,46,40210,0,0,3620,0,1,14,57,68,0,50,0,2,12,False,False,False,False,False,False,False,False
6531,다날란 안락의자,,다날란 양식의 푹신푹신한 의자.,다날란 안락의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196764,1,5000,60,0,0,52408,45,40220,0,0,3619,0,1,14,57,68,0,50,0,2,13,False,False,False,False,False,False,False,False
6532,라노시아 침대의자,,라노시아 양식의 푹신푹신한 침대의자.,라노시아 침대의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196766,1,20313,60,0,0,52403,44,40200,0,0,3623,0,1,14,57,68,0,50,0,2,13,False,False,False,False,False,False,False,False
6533,검은장막 침대의자,,원형으로 배치된 검은장막 숲 양식의 침대의자.,검은장막 침대의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196671,1,23603,60,0,0,52404,48,40210,0,0,3626,0,1,14,57,68,0,50,0,2,12,False,False,False,False,False,False,False,False
6534,다날란 침대의자,,대자로 배치된 다날란 양식의 침대의자.,다날란 침대의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196767,1,22758,60,0,0,52405,47,40220,0,0,3625,0,1,14,57,68,0,50,0,2,13,False,False,False,False,False,False,False,False
6535,별궁의 긴 의자,,하우케타 별궁에서 특별 주문한 호화로운 긴 의자.,별궁의 긴 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196687,1,8811,60,0,0,52402,30,40000,0,0,3872,0,1,14,57,68,0,50,1,2,12,False,False,False,False,False,False,False,False
6536,가루다의 긴 의자,,"가루다의 깃털이 장식된 호화로운 긴 의자.
[하나만 설치 가능]",가루다의 긴 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196661,1,30492,60,0,0,52401,55,40000,0,0,3078,0,1,14,57,68,0,50,0,2,11,False,False,False,False,False,False,False,False
6537,바람신 가루다의 긴 의자,,"바람신 가루다의 깃털이 장식된 마력 넘치는 긴 의자.
[하나만 설치 가능]",바람신 가루다의 긴 의자,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196669,1,38808,60,0,0,52401,70,40000,0,0,5614,0,1,14,57,68,0,50,0,2,11,False,False,False,False,False,False,False,False
6538,림사 로민사 책상,,흑와단 양식의 사무용 책상.,림사 로민사 책상,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196727,1,16200,60,0,0,51603,40,2200,0,0,5636,0,1,14,77,69,0,50,0,2,8,False,False,False,False,False,False,False,False
6539,그리다니아 책상,,쌍사당 양식의 사무용 책상.,그리다니아 책상,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196739,1,16200,60,0,0,51604,40,2210,0,0,5636,0,1,14,77,69,0,50,0,2,8,False,False,False,False,False,False,False,False
6540,울다하 책상,,불멸대 양식의 사무용 책상.,울다하 책상,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196733,1,16200,60,0,0,51605,40,2220,0,0,5636,0,1,14,77,69,0,50,0,2,8,False,False,False,False,False,False,False,False
6541,방명록,,"실내용 방명록.
[하나만 설치 가능]",방명록,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196618,1,12960,195,0,0,53219,35,22000,0,0,7873,0,1,14,78,70,0,50,0,2,8,False,False,False,False,False,False,False,False
6542,라노시아 침대,,단풍나무 목재로 만든 라노시아 양식의 침대.,라노시아 침대,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196626,1,5000,90,0,0,52462,15,42200,0,0,4113,0,1,14,57,68,0,50,1,2,13,False,False,False,False,False,False,False,False
6543,검은장막 침대,,느릅나무 목재로 만든 검은장막 숲 양식의 침대.,검은장막 침대,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196768,1,5000,90,0,0,52463,25,42210,0,0,4115,0,1,14,57,68,0,50,0,2,13,False,False,False,False,False,False,False,False
6544,다날란 침대,,떡갈나무 목재로 만든 다날란 양식의 침대.,다날란 침대,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196623,1,5000,90,0,0,52464,35,42220,0,0,4114,0,1,14,57,68,0,50,1,2,13,False,False,False,False,False,False,False,False
6545,림사 로민사 군용 침대,,흑와단 양식의 군용 침대.,림사 로민사 군용 침대,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196729,1,17550,90,0,0,52465,40,42200,0,0,5637,0,1,14,57,68,0,50,0,2,13,False,False,False,False,False,False,False,False
6546,그리다니아 군용 침대,,쌍사당 양식의 군용 침대.,그리다니아 군용 침대,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196741,1,17550,90,0,0,52466,40,42210,0,0,5637,0,1,14,57,68,0,50,0,2,13,False,False,False,False,False,False,False,False
6547,울다하 군용 침대,,불멸대 양식의 군용 침대.,울다하 군용 침대,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196735,1,17550,90,0,0,52467,40,42220,0,0,5637,0,1,14,57,68,0,50,0,2,13,False,False,False,False,False,False,False,False
6548,나무 장식장,,물푸레나무 목재로 만든 간소한 장식장.,나무 장식장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196615,1,2700,120,0,0,52434,20,4000,0,0,3156,0,1,14,77,69,0,50,1,2,8,False,False,False,False,False,False,False,False
6549,라노시아 옷장,,라노시아 양식의 옷장.,라노시아 옷장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196771,1,9932,150,0,0,52431,30,2200,0,0,3282,0,1,14,57,56,0,50,1,2,10,False,False,False,False,False,False,False,False
6550,검은장막 옷장,,검은장막 숲 양식의 옷장.,검은장막 옷장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196762,1,5679,150,0,0,52432,25,2210,0,0,3284,0,1,14,57,56,0,50,1,2,8,False,False,False,False,False,False,False,False
6551,다날란 옷장,,다날란 양식의 옷장.,다날란 옷장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196770,1,13392,150,0,0,52433,35,2220,0,0,3283,0,1,14,57,56,0,50,1,2,8,False,False,False,False,False,False,False,False
6552,별궁의 옷장,,하우케타 별궁에서 특별 주문한 옷장.,별궁의 옷장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196683,1,9932,150,0,0,52430,30,2000,0,0,3870,0,1,14,57,56,0,50,1,2,8,False,False,False,False,False,False,False,False
6553,림사 로민사 옷장,,흑와단 양식의 옷장.,림사 로민사 옷장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196726,1,13392,90,0,0,52427,35,16200,0,0,5632,0,1,14,57,56,0,50,0,2,10,False,False,False,False,False,False,False,False
6554,그리다니아 옷장,,쌍사당 양식의 옷장.,그리다니아 옷장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196738,1,13392,90,0,0,52428,35,16210,0,0,5633,0,1,14,57,56,0,50,0,2,8,False,False,False,False,False,False,False,False
6555,울다하 옷장,,불멸대 양식의 옷장.,울다하 옷장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196732,1,13392,90,0,0,52429,35,16220,0,0,5633,0,1,14,57,56,0,50,0,2,8,False,False,False,False,False,False,False,False
6556,림사 로민사 금고,,흑와단 양식의 보관용 금고.,림사 로민사 금고,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196728,1,12960,120,0,0,52479,35,4200,0,0,5632,0,1,14,77,69,0,50,0,2,10,False,False,False,False,False,False,False,False
6557,그리다니아 금고,,쌍사당 양식의 보관용 금고.,그리다니아 금고,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196740,1,12960,120,0,0,52480,35,4210,0,0,5633,0,1,14,77,69,0,50,0,2,8,False,False,False,False,False,False,False,False
6558,울다하 금고,,불멸대 양식의 보관용 금고.,울다하 금고,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196734,1,12960,120,0,0,52481,35,4220,0,0,5633,0,1,14,77,69,0,50,0,2,8,False,False,False,False,False,False,False,False
6559,부대 금고,,"자유부대의 공유 물품을 수납하기 위한 소품.
[하나만 설치 가능]",부대 금고,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196627,1,23760,357,0,0,52478,50,32000,0,0,3103,0,1,14,57,56,0,50,0,2,10,False,False,False,False,False,False,False,False
6560,라노시아 찬장,,라노시아 양식의 찬장.,라노시아 찬장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196788,1,5000,150,0,0,52412,25,4200,0,0,5053,0,1,14,57,56,0,50,1,2,8,False,False,False,False,False,False,False,False
6561,검은장막 찬장,,검은장막 숲 양식의 찬장.,검은장막 찬장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196790,1,5000,150,0,0,52413,20,4210,0,0,5055,0,1,14,57,56,0,50,1,2,8,False,False,False,False,False,False,False,False
6562,다날란 찬장,,다날란 양식의 찬장.,다날란 찬장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196789,1,5000,150,0,0,52414,25,4220,0,0,5054,0,1,14,57,56,0,50,1,2,8,False,False,False,False,False,False,False,False
6563,별궁의 찬장,,하우케타 별궁에서 특별 주문한 찬장.,별궁의 찬장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196689,1,8811,150,0,0,52411,30,4000,0,0,3885,0,1,14,57,56,0,50,1,2,8,False,False,False,False,False,False,False,False
6564,아리만 찬장,,요마 아리만의 모습을 본뜬 찬장.,아리만 찬장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196698,1,8170,120,0,0,52409,30,4530,0,0,2557,0,1,14,77,69,0,50,0,2,9,False,False,False,False,False,False,False,False
6565,실프 찬장,,실프 양식의 사랑스러운 찬장.,실프 찬장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196707,1,16830,150,0,0,52410,45,4000,0,0,3484,0,1,14,57,56,0,50,0,2,11,False,False,False,False,False,False,False,False
6566,라노시아 책장,,라노시아 양식의 고급 책장.,라노시아 책장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196785,1,5000,150,0,0,52419,45,6200,0,0,5590,0,1,14,57,56,0,50,1,2,10,False,False,False,False,False,False,False,False
6567,검은장막 책장,,검은장막 숲 양식의 고급 책장.,검은장막 책장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196787,1,5000,150,0,0,52420,45,6210,0,0,5592,0,1,14,57,56,0,50,1,2,8,False,False,False,False,False,False,False,False
6568,다날란 책장,,다날란 양식의 고급 책장.,다날란 책장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196786,1,5000,150,0,0,52421,50,6220,0,0,5591,0,1,14,57,56,0,50,1,2,8,False,False,False,False,False,False,False,False
6569,별궁의 책장,,하우케타 별궁에서 특별 주문한 책장.,별궁의 책장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196688,1,8811,150,0,0,52417,30,6000,0,0,3889,0,1,14,57,56,0,50,1,2,8,False,False,False,False,False,False,False,False
6570,아리만 책장,,요마 아리만의 모습을 본뜬 책장.,아리만 책장,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,196697,1,8170,150,0,0,52415,30,6530,0,0,2559,0,1,14,57,56,0,50,0,2,9,False,False,False,False,False,False,False,False
