#,Icon,PlaceNameSubtext,DataKey,X,Y,SubtextOrientation,MapMarkerRegion,Type,DataType,Unknown0,Unknown1
133.25,0,0,0,0,0,0,0,0,0,255,0
133.26,0,0,0,0,0,0,0,0,0,255,0
133.27,0,0,0,0,0,0,0,0,0,255,0
133.28,0,0,0,0,0,0,0,0,0,255,0
133.29,0,0,0,0,0,0,0,0,0,255,0
133.30,0,0,0,0,0,0,0,0,0,255,0
134.0,63261,63,53,1463,1386,5,30,0,1,255,0
134.1,63262,2200,211,517,877,6,31,0,1,255,0
134.2,63263,62,218,1347,1022,5,32,0,1,255,0
134.3,63264,62,219,1347,906,5,33,0,1,255,0
134.4,0,23,89,1581,1750,5,0,0,1,255,0
134.5,0,26,91,1316,1825,5,0,0,1,255,0
134.6,0,498,259,389,1285,5,0,0,1,255,0
134.7,0,497,258,1610,865,5,0,0,1,255,0
134.8,0,498,259,88,517,6,0,0,1,255,0
134.9,0,497,258,708,404,5,0,0,1,255,0
134.10,63265,3687,679,1500,620,5,66,0,1,255,0
134.11,63266,3688,680,1500,620,5,67,0,1,255,0
134.12,0,0,0,0,0,0,0,0,0,255,0
134.13,0,0,0,0,0,0,0,0,0,255,0
134.14,0,0,0,0,0,0,0,0,0,255,0
134.15,0,0,0,0,0,0,0,0,0,255,0
134.16,0,0,0,0,0,0,0,0,0,255,0
134.17,0,0,0,0,0,0,0,0,0,255,0
134.18,0,0,0,0,0,0,0,0,0,255,0
134.19,0,0,0,0,0,0,0,0,0,255,0
134.20,0,0,0,0,0,0,0,0,0,255,0
134.21,0,0,0,0,0,0,0,0,0,255,0
134.22,0,0,0,0,0,0,0,0,0,255,0
134.23,0,0,0,0,0,0,0,0,0,255,0
134.24,0,0,0,0,0,0,0,0,0,255,0
134.25,0,0,0,0,0,0,0,0,0,255,0
134.26,0,0,0,0,0,0,0,0,0,255,0
134.27,0,0,0,0,0,0,0,0,0,255,0
134.28,0,0,0,0,0,0,0,0,0,255,0
134.29,0,0,0,0,0,0,0,0,0,255,0
134.30,0,0,0,0,0,0,0,0,0,255,0
134.31,0,0,0,0,0,0,0,0,0,0,0
135.0,63281,67,25,977,1215,5,10,0,1,255,0
135.1,0,25,90,1090,840,5,0,0,1,255,0
135.2,0,24,88,752,1419,5,0,0,1,255,0
135.3,62701,478,71,838,837,8,0,0,2,255,0
135.4,0,0,0,0,0,0,0,0,0,255,0
135.5,0,0,0,0,0,0,0,0,0,255,0
135.6,0,0,0,0,0,0,0,0,0,255,0
135.7,0,0,0,0,0,0,0,0,0,255,0
135.8,0,0,0,0,0,0,0,0,0,255,0
135.9,0,0,0,0,0,0,0,0,0,255,0
135.10,0,0,0,0,0,0,0,0,0,255,0
135.11,0,0,0,0,0,0,0,0,0,255,0
135.12,0,0,0,0,0,0,0,0,0,255,0
135.13,0,0,0,0,0,0,0,0,0,255,0
135.14,0,0,0,0,0,0,0,0,0,255,0
135.15,0,0,0,0,0,0,0,0,0,255,0
135.16,0,0,0,0,0,0,0,0,0,255,0
135.17,0,0,0,0,0,0,0,0,0,255,0
135.18,0,0,0,0,0,0,0,0,0,255,0
135.19,0,0,0,0,0,0,0,0,0,255,0
135.20,0,0,0,0,0,0,0,0,0,255,0
135.21,0,0,0,0,0,0,0,0,0,255,0
135.22,0,0,0,0,0,0,0,0,0,255,0
136.0,60442,22,87,305,1244,3,0,0,1,255,0
136.1,60442,24,88,454,1324,3,0,0,1,255,0
136.2,60442,23,89,528,1172,2,0,0,1,255,0
136.3,60442,25,90,420,1130,1,0,0,1,255,0
136.4,60442,26,91,443,1224,2,0,0,1,255,0
136.5,60442,497,258,470,1053,2,0,0,1,255,0
136.6,60442,498,259,289,1072,4,0,0,1,255,0
136.7,60442,2400,385,608,1118,2,0,0,1,255,0
136.8,60442,2401,386,1534,1015,4,0,0,1,255,0
136.9,60442,2402,387,1731,1074,3,0,0,1,255,0
137.0,60442,22,87,305,1244,3,0,0,1,255,0
137.1,60442,24,88,454,1324,3,0,0,1,255,0
137.2,60442,23,89,528,1172,2,0,0,1,255,0
137.3,60442,25,90,420,1130,1,0,0,1,255,0
137.4,60442,26,91,443,1224,2,0,0,1,255,0
137.5,60442,497,258,470,1053,2,0,0,1,255,0
137.6,60442,498,259,289,1072,4,0,0,1,255,0
137.7,60442,2400,385,608,1118,2,0,0,1,255,0
137.8,60442,2401,386,1534,1015,4,0,0,1,255,0
137.9,60442,2402,387,1731,1074,3,0,0,1,255,0
137.10,60442,3702,732,175,898,2,0,0,1,255,0
137.11,60442,3703,733,945,984,4,0,0,1,255,0
137.12,60442,3704,734,836,740,4,0,0,1,255,153
137.13,0,0,0,0,0,0,0,0,0,255,0
138.0,60447,856,183,1019,1023,4,0,0,1,0,0
138.1,60447,856,183,1599,1023,3,0,0,1,1,0
138.2,60442,814,0,779,1026,4,0,0,0,255,0
138.3,60442,815,0,875,900,4,0,0,0,255,0
138.4,60442,816,0,1087,1025,3,0,0,0,255,0
138.5,60442,818,0,1184,950,4,0,0,0,255,0
138.6,60442,819,0,1184,1101,3,0,0,0,255,0
138.7,60442,822,0,1239,1025,4,0,0,0,255,0
138.8,60442,823,0,1405,1025,3,0,0,0,255,0
138.9,60442,824,0,1405,960,4,0,0,0,255,0
138.10,60442,825,0,1498,1025,4,0,0,0,255,0
139.0,60446,855,182,1041,1024,3,0,0,1,0,0
139.1,60446,855,182,1481,1024,3,0,0,1,1,0
139.2,60442,1404,0,936,1022,4,0,0,0,255,0
139.3,60442,817,0,1135,1011,4,0,0,0,255,0
140.0,0,1411,0,1024,884,4,0,0,0,255,0
140.1,60442,1412,0,1024,1392,4,0,0,0,255,0
140.2,60442,1413,0,1024,1248,4,0,0,0,255,0
140.3,60442,1414,0,1024,1066,4,0,0,0,255,0
140.4,60442,1415,0,1024,708,4,0,0,0,255,0
140.5,60442,1416,0,1024,422,4,0,0,0,255,0
140.6,60442,1417,0,1024,1464,3,0,0,0,255,0
141.0,0,1418,0,1024,1882,4,0,0,0,255,0
141.1,0,1419,0,1024,814,4,0,0,0,255,0
141.2,60442,1420,0,1024,1608,4,0,0,0,255,0
141.3,60442,1421,0,1172,1580,4,0,0,0,255,0
141.4,60442,1422,0,868,1580,4,0,0,0,255,0
141.5,60442,1423,0,1192,1304,4,0,0,0,255,0
141.6,60442,1424,0,868,1304,4,0,0,0,255,0
141.7,60442,1425,0,1024,1156,3,0,0,0,255,0
141.8,60442,1426,0,1024,1024,4,0,0,0,255,0
142.0,0,1408,0,1024,840,4,0,0,0,255,0
143.0,0,1409,0,1024,1180,4,0,0,0,255,0
144.0,0,1454,0,1266,906,4,0,0,0,255,0
144.1,0,1455,0,1218,790,4,0,0,0,255,0
144.2,0,1456,0,1162,851,4,0,0,0,255,0
144.3,0,1457,0,1077,864,4,0,0,0,255,0
144.4,0,1458,0,959,781,4,0,0,0,255,0
144.5,0,1459,0,1031,987,4,0,0,0,255,0
144.6,0,1460,0,1162,970,4,0,0,0,255,0
144.7,0,1461,0,1228,1018,4,0,0,0,255,0
144.8,0,1462,0,1241,1119,4,0,0,0,255,0
144.9,0,1463,0,1288,1168,4,0,0,0,255,0
144.10,0,1464,0,1154,1051,4,0,0,0,255,0
144.11,0,1465,0,1161,1137,4,0,0,0,255,0
144.12,0,1466,0,1105,1173,4,0,0,0,255,0
144.13,0,1467,0,1146,1221,4,0,0,0,255,0
144.14,0,1468,0,1236,1366,4,0,0,0,255,0
144.15,0,1469,0,1109,1313,4,0,0,0,255,0
144.16,0,1470,0,1082,1267,4,0,0,0,255,0
144.17,0,1471,0,1035,1186,4,0,0,0,255,0
144.18,0,1472,0,985,1129,4,0,0,0,255,0
144.19,0,1473,0,958,1181,4,0,0,0,255,0
144.20,0,1474,0,923,1226,4,0,0,0,255,0
144.21,0,1475,0,929,1273,4,0,0,0,255,0
144.22,0,1476,0,987,1267,4,0,0,0,255,0
144.23,0,1477,0,1055,1340,4,0,0,0,255,0
144.24,0,1478,0,995,1366,4,0,0,0,255,0
144.25,0,1479,0,929,1376,4,0,0,0,255,0
144.26,0,1480,0,1056,1414,4,0,0,0,255,0
144.27,0,1481,0,993,1434,4,0,0,0,255,0
144.28,0,1482,0,920,1442,4,0,0,0,255,0
144.29,0,1483,0,813,1340,4,0,0,0,255,0
144.30,0,1167,0,858,1091,4,0,0,0,255,0
144.31,60442,1168,0,1265,1000,2,0,0,0,255,0
144.32,60442,1169,0,1061,1072,2,0,0,0,255,0
144.33,60442,1170,0,1002,1026,1,0,0,0,255,0
144.34,60430,1171,1171,1202,818,2,0,0,4,255,0
144.35,60430,1172,1172,1221,1201,2,0,0,4,255,0
144.36,60430,1173,1173,1057,1190,4,0,0,4,255,0
144.37,60430,1174,1174,943,913,1,0,0,4,255,0
144.38,60430,1175,1175,948,1321,4,0,0,4,255,0
144.39,60430,0,1168,1248,1014,4,0,0,4,255,0
144.40,60430,0,1176,1000,1051,4,0,0,4,255,0
144.41,60412,0,0,986,1072,2,0,0,0,255,0
144.42,60935,0,0,1010,1004,2,0,0,0,255,0
144.43,60412,0,0,997,985,2,0,0,0,255,0
144.44,60768,1146,0,1011,1044,2,0,0,0,255,0
144.45,60425,0,0,1190,906,4,0,0,0,255,0
144.46,60570,0,0,1192,897,4,0,0,0,255,0
144.47,60425,0,0,1217,1184,4,0,0,0,255,0
144.48,60570,0,0,1190,1160,4,0,0,0,255,0
144.49,60425,0,0,980,886,4,0,0,0,255,0
144.50,60570,0,0,978,870,4,0,0,0,255,0
144.51,60425,0,0,958,1078,4,0,0,0,255,0
144.52,60570,0,0,951,1064,4,0,0,0,255,0
144.53,60425,0,0,1012,1215,4,0,0,0,255,0
144.54,60570,0,0,1010,1230,4,0,0,0,255,0
144.55,60425,0,0,929,1328,4,0,0,0,255,0
144.56,60570,0,0,950,1335,4,0,0,0,255,0
144.57,60412,0,0,982,974,4,0,0,0,255,0
144.58,60441,31,16,1363,1003,2,0,0,1,32,0
144.59,0,29,12,787,895,1,0,0,1,43,0
144.60,60935,0,0,1251,989,2,0,0,0,255,0
144.61,60412,0,0,1247,1003,2,0,0,0,255,0
144.62,60339,1199,0,830,895,4,0,0,0,255,0
144.63,0,1806,0,1120,670,1,0,0,0,255,0
144.64,60570,0,0,1109,752,2,0,0,0,255,0
144.65,60425,0,0,1108,737,2,0,0,0,255,0
144.66,60430,0,1806,1129,728,2,0,0,4,255,0
144.67,60935,0,0,1248,995,2,0,0,0,255,0
145.0,60412,0,0,1115,1043,2,0,0,0,255,0
145.1,60935,0,0,1315,1088,2,0,0,0,255,0
145.2,60412,0,0,1307,1078,2,0,0,0,255,0
145.3,60768,1146,0,1315,1098,3,0,0,0,255,0
145.4,0,1454,0,1203,1335,4,0,0,0,255,0
145.5,0,1455,0,1242,1196,4,0,0,0,255,0
145.6,0,1456,0,1337,1332,4,0,0,0,255,0
145.7,0,1457,0,1198,1121,4,0,0,0,255,0
145.8,0,1458,0,1110,1191,4,0,0,0,255,0
145.9,0,1459,0,1031,1354,4,0,0,0,255,0
145.10,0,1460,0,934,1273,4,0,0,0,255,0
145.11,0,1461,0,899,1215,4,0,0,0,255,0
145.12,0,1462,0,847,1288,4,0,0,0,255,0
145.13,0,1463,0,847,1194,4,0,0,0,255,0
145.14,0,1464,0,784,1152,4,0,0,0,255,0
145.15,0,1465,0,996,1168,4,0,0,0,255,0
145.16,0,1466,0,1021,1089,4,0,0,0,255,0
145.17,0,1467,0,955,1100,4,0,0,0,255,0
145.18,0,1468,0,878,1067,4,0,0,0,255,0
145.19,0,1469,0,823,869,4,0,0,0,255,0
145.20,0,1470,0,863,987,4,0,0,0,255,0
145.21,0,1471,0,956,979,4,0,0,0,255,0
145.22,0,1472,0,945,879,4,0,0,0,255,0
145.23,0,1473,0,1036,1026,4,0,0,0,255,0
145.24,0,1474,0,1058,935,4,0,0,0,255,0
145.25,0,1475,0,1118,968,4,0,0,0,255,0
145.26,0,1476,0,1114,908,4,0,0,0,255,0
145.27,0,1477,0,1172,948,4,0,0,0,255,0
145.28,0,1478,0,1191,1035,4,0,0,0,255,0
145.29,0,1479,0,1259,975,4,0,0,0,255,0
145.30,0,1480,0,1124,824,4,0,0,0,255,0
145.31,0,1481,0,1257,806,4,0,0,0,255,0
145.32,0,1482,0,1333,833,4,0,0,0,255,0
145.33,0,1483,0,1349,948,4,0,0,0,255,0
145.34,60442,1177,0,1379,1101,2,0,0,0,255,0
145.35,60442,1178,0,1288,1100,4,0,0,0,255,0
145.36,60430,0,1187,1238,1097,4,0,0,4,255,0
145.37,60442,1179,0,1223,1277,2,0,0,0,255,0
145.38,60442,1180,0,1075,1031,4,0,0,0,255,0
145.39,60430,0,1180,1109,993,4,0,0,4,255,0
145.40,60430,1181,1181,1126,840,1,0,0,4,255,0
145.41,60430,1182,1182,1063,1205,3,0,0,4,255,0
145.42,60430,1183,1183,808,889,1,0,0,4,255,0
145.43,60430,1184,1184,854,1242,1,0,0,4,255,0
145.44,60442,1185,0,702,956,1,0,0,0,255,0
145.45,60442,1186,0,643,1018,1,0,0,0,255,0
145.46,60430,0,1186,654,1037,4,0,0,4,255,0
145.47,60425,0,0,1296,1091,3,0,0,0,255,0
145.48,60570,0,0,1246,1065,3,0,0,0,255,0
145.49,60425,0,0,1145,872,3,0,0,0,255,0
145.50,60570,0,0,1141,848,3,0,0,0,255,0
145.51,60425,0,0,1080,1009,3,0,0,0,255,0
145.52,60570,0,0,1088,1003,3,0,0,0,255,0
145.53,60425,0,0,1019,1183,3,0,0,0,255,0
145.54,60570,0,0,1037,1194,3,0,0,0,255,0
145.55,60425,0,0,813,933,3,0,0,0,255,0
145.56,60570,0,0,818,904,3,0,0,0,255,0
145.57,60425,0,0,793,1208,3,0,0,0,255,0
145.58,60570,0,0,787,1194,3,0,0,0,255,0
145.59,60412,0,0,1303,1076,2,0,0,0,255,0
145.60,60456,1758,0,607,1046,2,0,0,0,255,0
145.61,0,54,4,581,1069,2,0,0,1,43,0
145.62,0,53,3,581,1089,2,0,0,1,51,0
145.63,60935,0,0,640,1017,2,0,0,0,255,0
145.64,60412,0,0,632,1033,2,0,0,0,255,0
145.65,0,1808,0,1240,1545,1,0,0,0,255,0
145.66,60570,0,0,1230,1500,2,0,0,0,255,0
145.67,60425,0,0,1243,1496,2,0,0,0,255,0
145.68,60430,0,1808,1260,1500,2,0,0,4,255,0
145.69,60935,0,0,636,1025,2,0,0,0,255,0
146.0,60412,0,0,959,1027,2,0,0,0,255,0
146.1,60935,0,0,1253,995,2,0,0,0,255,0
146.2,60412,0,0,1197,1049,2,0,0,0,255,0
146.3,60768,1146,0,1197,1033,4,0,0,0,255,0
146.4,0,1454,0,1265,963,4,0,0,0,255,0
146.5,0,1455,0,1242,904,4,0,0,0,255,0
146.6,0,1456,0,1186,875,4,0,0,0,255,0
146.7,0,1457,0,1301,866,4,0,0,0,255,0
146.8,0,1458,0,1225,833,4,0,0,0,255,0
146.9,0,1459,0,1150,979,4,0,0,0,255,0
146.10,0,1460,0,1120,902,4,0,0,0,255,0
146.11,0,1461,0,1087,817,4,0,0,0,255,0
146.12,0,1462,0,1134,765,4,0,0,0,255,0
146.13,0,1463,0,1086,748,4,0,0,0,255,0
146.14,0,1464,0,1015,724,4,0,0,0,255,0
146.15,0,1465,0,1002,809,4,0,0,0,255,0
146.16,0,1466,0,1042,901,4,0,0,0,255,0
146.17,0,1467,0,1009,978,4,0,0,0,255,0
146.18,0,1468,0,1097,1020,4,0,0,0,255,0
146.19,0,1469,0,1122,1169,4,0,0,0,255,0
146.20,0,1470,0,1039,1176,4,0,0,0,255,0
146.21,0,1471,0,971,1192,4,0,0,0,255,0
146.22,0,1472,0,925,1144,4,0,0,0,255,0
146.23,0,1473,0,879,1041,4,0,0,0,255,0
146.24,0,1474,0,1165,1234,4,0,0,0,255,0
146.25,0,1475,0,1086,1256,4,0,0,0,255,0
146.26,0,1476,0,1158,1296,4,0,0,0,255,0
146.27,0,1477,0,1103,1329,4,0,0,0,255,0
146.28,0,1478,0,1040,1293,4,0,0,0,255,0
146.29,0,1479,0,960,1281,4,0,0,0,255,0
146.30,0,1480,0,898,1300,4,0,0,0,255,0
146.31,0,1481,0,913,1235,4,0,0,0,255,0
146.32,0,1482,0,995,1411,4,0,0,0,255,0
146.33,0,1483,0,943,1433,4,0,0,0,255,0
146.34,60442,1188,0,1264,1225,4,0,0,0,255,0
146.35,60442,1189,0,1217,1027,3,0,0,0,255,0
146.36,60430,0,1198,1275,1011,4,0,0,4,255,0
146.37,60442,1190,0,1000,1042,3,0,0,0,255,0
146.38,60430,0,1190,997,1013,4,0,0,4,255,0
146.39,0,1191,0,860,890,1,0,0,0,255,0
146.40,60442,1192,0,754,851,4,0,0,0,255,0
146.41,60430,1193,1193,1403,1067,4,0,0,4,255,0
146.42,60430,1194,1194,1128,812,4,0,0,4,255,0
146.43,60430,1195,1195,1181,1268,2,0,0,4,255,0
146.44,60430,1196,1196,1086,1340,3,0,0,4,255,0
146.45,60430,1197,1197,918,1305,1,0,0,4,255,0
146.46,60425,0,0,1268,979,3,0,0,0,255,0
146.47,60570,0,0,1294,988,3,0,0,0,255,0
146.48,60425,0,0,1131,844,3,0,0,0,255,0
146.49,60570,0,0,1103,828,3,0,0,0,255,0
146.50,60425,0,0,1160,1277,3,0,0,0,255,0
146.51,60570,0,0,1157,1261,3,0,0,0,255,0
146.52,60425,0,0,1017,1054,3,0,0,0,255,0
146.53,60570,0,0,1033,1059,3,0,0,0,255,0
146.54,60425,0,0,1050,1350,3,0,0,0,255,0
146.55,60570,0,0,1050,1328,3,0,0,0,255,0
146.56,60425,0,0,907,1321,3,0,0,0,255,0
146.57,60570,0,0,919,1286,3,0,0,0,255,0
146.58,60412,0,0,1257,989,2,0,0,0,255,0
146.59,60441,42,20,1425,994,4,0,0,1,47,0
146.60,60442,1154,0,1461,1090,2,0,0,0,255,0
146.61,0,41,14,1500,1111,4,0,0,1,41,0
146.62,60935,0,0,1406,1072,2,0,0,0,255,0
146.63,60412,0,0,1416,1087,2,0,0,0,255,0
146.64,60570,0,0,888,853,2,0,0,0,255,0
146.65,60425,0,0,880,873,2,0,0,0,255,0
146.66,60430,0,1810,866,833,2,0,0,4,255,0
146.67,60935,0,0,1411,1079,2,0,0,0,255,0
147.0,60430,0,1518,765,1241,2,0,0,4,255,0
147.1,60430,0,1519,1265,1280,2,0,0,4,255,0
147.2,60430,0,1520,1023,1259,2,0,0,4,255,0
147.3,60430,0,1521,1406,735,2,0,0,4,255,0
147.4,60430,0,1522,1482,869,2,0,0,4,255,0
147.5,60430,0,1523,925,681,2,0,0,4,255,0
147.6,60582,0,0,838,1107,2,0,0,0,255,0
147.7,60582,0,0,1515,987,2,0,0,0,255,0
147.8,60582,0,0,808,1158,2,0,0,0,255,0
147.9,60582,0,0,1530,943,2,0,0,0,255,0
147.10,60935,0,0,627,1288,2,0,0,0,255,0
147.11,60582,0,0,649,1213,2,0,0,0,255,0
147.12,60582,0,0,778,1140,2,0,0,0,255,0
147.13,60935,0,0,838,1141,2,0,0,0,255,0
147.14,60935,0,0,802,1091,2,0,0,0,255,0
147.15,60412,0,0,807,1090,2,0,0,0,255,0
147.16,60434,0,0,814,1091,2,0,0,0,255,0
147.17,60935,0,0,882,1118,2,0,0,0,255,0
147.18,60441,1500,197,656,1124,1,0,0,1,6,0
147.19,60582,0,0,1110,1184,2,0,0,0,255,0
147.20,60582,0,0,974,731,2,0,0,0,255,0
147.21,60582,0,0,1201,957,2,0,0,0,255,0
147.22,60425,0,0,1024,1080,3,0,0,0,255,0
147.23,60425,0,0,1024,968,3,0,0,0,255,0
147.24,0,1485,0,809,1059,3,0,0,0,255,0
147.25,60453,1486,62,1024,1023,4,0,0,3,255,0
147.26,0,1487,0,659,1280,3,0,0,0,255,0
147.27,0,1488,0,1140,1178,3,0,0,0,255,0
147.28,0,1489,0,907,715,3,0,0,0,255,0
147.29,0,1490,0,1307,788,3,0,0,0,255,0
147.30,60352,1491,0,881,1424,1,0,0,0,255,0
147.31,60442,1492,0,809,1125,3,0,0,0,255,0
147.32,60442,1493,0,673,1124,4,0,0,0,255,0
147.33,60442,1494,0,1140,1259,3,0,0,0,255,0
147.34,60442,1495,0,907,784,3,0,0,0,255,0
147.35,60442,1496,0,1307,883,3,0,0,0,255,0
147.36,60442,1497,0,1487,970,2,0,0,0,255,0
147.37,60442,1498,0,1268,1338,2,0,0,0,255,0
147.38,60442,1499,0,995,1200,4,0,0,0,255,0
147.39,60467,0,0,682,1143,2,0,0,0,255,0
147.40,0,0,0,0,0,0,0,0,0,0,0
147.41,60960,0,0,1256,1284,3,0,0,0,255,55
147.42,60412,0,0,1259,1274,3,0,0,0,255,55
147.43,60935,0,0,1226,1373,4,0,0,0,255,0
148.0,60442,1501,0,1024,735,4,0,0,0,255,0
148.1,60442,1502,0,1025,1088,4,0,0,0,255,0
148.2,60430,0,1524,960,890,2,0,0,4,255,0
148.3,60582,0,0,1024,754,2,0,0,0,255,0
148.4,60582,0,0,1010,747,2,0,0,0,255,0
148.5,60935,0,0,994,750,2,0,0,0,255,0
148.6,60441,1485,196,1025,1104,1,0,0,1,18,0
148.7,60425,0,0,1076,776,3,0,0,0,255,0
148.8,60582,0,0,1344,1220,2,0,0,0,255,0
148.9,60582,0,0,1347,1211,2,0,0,0,255,0
148.10,60935,0,0,1354,1204,2,0,0,0,255,0
148.11,60430,0,1646,1227,1104,2,0,0,4,255,0
148.12,60467,0,0,1040,1072,4,0,0,0,255,0
148.13,60442,1663,0,1360,1216,3,0,0,0,255,0
148.14,0,0,0,0,0,0,0,0,0,255,0
149.0,60442,1448,0,775,1021,3,0,0,0,255,0
149.1,60446,1529,190,860,1075,3,0,0,1,0,0
150.0,60442,872,0,986,1027,3,0,0,0,255,0
150.1,60442,1449,0,1423,721,3,0,0,0,255,0
151.0,60442,1450,0,1423,1017,3,0,0,0,255,0
151.1,60442,1451,0,1423,1485,3,0,0,0,255,0
152.0,60442,400,0,1024,1752,3,0,0,0,255,0
152.1,60442,1510,0,1122,1104,2,0,0,0,255,0
152.2,60442,1512,0,922,784,1,0,0,0,255,0
152.3,60442,1514,0,1122,464,2,0,0,0,255,0
152.4,60442,1515,0,1024,312,4,0,0,0,255,0
153.0,60446,1526,202,1002,1018,3,0,0,1,0,0
153.1,60442,1503,0,1061,991,3,0,0,0,255,0
154.0,60447,1525,201,829,848,3,0,0,1,0,0
154.1,60446,1527,203,1042,794,3,0,0,1,0,0
154.2,60442,1504,0,829,676,3,0,0,0,255,0
154.3,60442,1505,0,1042,726,3,0,0,0,255,0
155.0,60447,1526,202,1136,799,3,0,0,1,1,0
155.1,60442,1506,0,1103,940,3,0,0,0,255,0
155.2,60442,1507,0,945,863,3,0,0,0,255,0
156.0,60583,1538,0,1212,994,2,0,0,0,255,0
157.0,60583,1538,0,1170,575,2,0,0,0,255,0
158.0,60583,1538,0,1160,972,2,0,0,0,255,0
159.0,60935,0,0,1204,1084,2,0,0,0,255,0
159.1,60581,0,0,859,1083,2,0,0,0,255,0
159.2,60412,0,0,1209,1076,2,0,0,0,255,0
159.3,60571,0,0,1172,1068,2,0,0,0,255,0
159.4,60412,0,0,718,939,2,0,0,0,255,0
159.5,60935,0,0,906,933,2,0,0,0,255,0
159.6,60441,2301,219,716,765,4,0,0,1,16,0
159.7,60441,2301,219,889,854,4,0,0,1,17,0
159.8,60441,2301,219,1138,893,4,0,0,1,18,0
159.9,60441,2301,219,1341,1127,2,0,0,1,19,0
159.10,60441,63,53,1023,1334,3,0,0,1,41,0
159.11,60441,2200,211,620,885,1,0,0,1,8,0
159.12,60364,2314,0,715,923,4,0,0,0,255,0
159.13,60311,593,0,685,1005,1,0,0,0,255,0
159.14,60442,2316,0,706,1075,1,0,0,0,255,0
159.15,60442,2305,0,868,905,4,0,0,0,255,0
159.16,60453,2303,70,897,1114,3,0,0,3,255,0
159.17,60442,2302,0,1024,1323,1,0,0,0,255,0
159.18,60442,2304,0,1162,975,4,0,0,0,255,0
159.19,60442,2313,0,1236,943,2,0,0,0,255,0
159.20,60442,2312,0,1258,1026,2,0,0,0,255,0
159.21,60436,2310,0,1198,1092,1,0,0,0,255,0
159.22,60442,2311,0,1220,1100,2,0,0,0,255,0
159.23,0,2309,0,1206,1169,2,0,0,0,255,0
159.24,60430,0,1652,800,966,2,0,0,4,255,0
159.25,60430,0,1651,1114,1026,2,0,0,4,255,0
159.26,60430,0,1653,1124,1160,2,0,0,4,255,0
159.27,60442,2307,0,900,972,4,0,0,0,255,0
159.28,60442,2308,0,985,1005,4,0,0,0,255,0
159.29,60414,2050,0,638,928,1,0,0,0,255,8
159.30,60467,0,0,1212,960,2,0,0,0,255,0
159.31,60467,0,0,1036,1319,3,0,0,0,255,0
159.32,60935,0,0,1204,1082,3,0,0,0,255,0
159.33,0,0,0,0,0,0,0,0,0,255,0
159.34,0,0,0,0,0,0,0,0,0,0,0
159.35,0,0,0,0,0,0,0,0,0,0,0
159.36,0,0,0,0,0,0,0,0,0,255,0
159.37,60467,0,0,1330,1152,2,0,0,0,255,0
159.38,0,0,0,0,0,0,0,0,0,255,0
159.39,60935,0,0,701,910,2,0,0,0,255,101
159.40,0,0,587,1330,1152,8,0,0,2,255,0
159.41,0,0,588,1330,1152,8,0,0,2,255,0
159.42,0,0,596,1330,1152,8,0,0,2,255,0
159.43,0,0,597,1330,1152,8,0,0,2,255,0
159.44,0,0,605,1330,1152,8,0,0,2,255,0
159.45,63919,0,0,957,1080,2,0,0,0,255,104
159.46,0,0,0,0,0,0,0,0,0,0,0
160.0,60412,0,0,506,897,2,0,0,0,255,0
160.1,60412,0,0,550,859,2,0,0,0,255,0
160.2,60412,0,0,534,902,2,0,0,0,255,0
160.3,60412,0,0,595,899,2,0,0,0,255,0
160.4,60412,0,0,568,924,2,0,0,0,255,0
160.5,60434,0,0,604,912,2,0,0,0,255,0
160.6,60412,0,0,617,918,2,0,0,0,255,0
160.7,60412,0,0,647,939,2,0,0,0,255,0
160.8,60412,0,0,632,970,2,0,0,0,255,0
160.9,60570,0,0,718,942,2,0,0,0,255,0
160.10,60425,0,0,722,1001,2,0,0,0,255,0
160.11,60426,0,0,716,994,2,0,0,0,255,0
160.12,60551,0,0,924,1118,2,0,0,0,255,0
160.13,60412,0,0,1414,917,2,0,0,0,255,0
160.14,60935,0,0,1373,995,2,0,0,0,255,0
160.15,60935,0,0,1373,1003,2,0,0,0,255,0
160.16,60441,2300,218,394,891,4,0,0,1,6,0
160.17,60441,2300,218,935,895,4,0,0,1,7,0
160.18,60441,2300,218,1107,895,4,0,0,1,8,0
160.19,60441,2300,218,1535,817,2,0,0,1,9,0
160.20,60441,2100,215,1373,1110,2,0,0,1,10,0
160.21,60441,2100,215,1325,1125,1,0,0,1,13,0
160.22,60442,2317,0,604,928,3,0,0,0,255,0
160.23,60442,2318,0,707,863,4,0,0,0,255,0
160.24,60442,2328,0,727,679,4,0,0,0,255,0
160.25,60442,2327,0,1024,598,4,0,0,0,255,0
160.26,60442,2326,0,1024,733,4,0,0,0,255,0
160.27,60442,2325,0,1257,727,4,0,0,0,255,0
160.28,60442,2321,0,1338,832,4,0,0,0,255,0
160.29,60363,2322,0,1422,900,3,0,0,0,255,0
160.30,60442,2329,0,1022,828,4,0,0,0,255,0
160.31,60352,2323,0,1320,1006,3,0,0,0,255,0
160.32,60442,2319,0,953,1012,1,0,0,0,255,0
160.33,60442,2320,0,1088,1012,2,0,0,0,255,0
160.34,60442,2330,0,1024,1103,4,0,0,0,255,0
160.35,60430,0,1658,1024,957,2,0,0,4,255,0
160.36,60430,0,1656,867,770,2,0,0,4,255,0
160.37,60430,0,1657,1180,772,2,0,0,4,255,0
160.38,60430,0,1654,1292,895,2,0,0,4,255,0
