#,Text[0],Text[1],Text[2],Image,Type,IconType,TextType
920,"**살금걸음** 기술을 사용하면 자신보다 레벨이 조금 높은 마물에게 공격당하지 않고 안전하게 채집할 수 있습니다.

단, 마물에게 공격당하고 있을 때에는 살금걸음을 사용할 수 없습니다.

마물이 많은 곳에서는 채집할 때에는 미리 살금걸음을 사용하세요.",,,150261,1,0,0
921,,,,0,0,0,0
922,,,,0,0,0,0
923,,,,0,0,0,0
924,,,,0,0,0,0
925,,,,0,0,0,0
926,,,,0,0,0,0
927,,,,0,0,0,0
928,,,,0,0,0,0
929,,,,0,0,0,0
930,"원예가는 나무 외에 풀도 벨 수 있습니다.

풀을 벨 수 있는 장소는 나무와 마찬가지로 **원예가의 눈**효과가 지속되는 동안에만 발견할 수 있습니다.",,,150271,1,0,0
931,"풀을 베려면 원예에 필요한 주 도구(손도끼)와 보조 도구(낫)를 함께 장비해야 합니다.

원예용 보조 도구가 없다면 퀘스트나 상점 등에서 손에 넣으세요.",,,150272,1,0,0
932,,,,0,0,0,0
933,,,,0,0,0,0
934,,,,0,0,0,0
935,,,,0,0,0,0
936,,,,0,0,0,0
937,,,,0,0,0,0
938,,,,0,0,0,0
939,,,,0,0,0,0
940,"**꼬마 친구**를 불러낼 수 있는 기술 습득 아이템을 손에 넣었습니다.
이 아이템은 한 번 사용하면 사라지지만, 대신에 꼬마 친구를 불러내는 기술을 익힐 수 있습니다.

꼬마 친구는 **돌려보내거나 접속 종료**하지 않는 이상, 항상 곁에 있습니다.",,,150461,1,0,0
941,"꼬마 친구를 불러내는 기술은 꼬마 친구 메뉴에 추가됩니다.

습득한 불러내기 기술은 다른 기술과 마찬가지로 단축바에 올려놓고 사용할 수 있습니다.

기술을 사용해서 꼬마 친구를 불러봅시다.",,,150462,1,0,0
942,"불러낸 상태에서 불러내는 기술을 다시 실행하면 꼬마 친구를 돌려보낼 수 있습니다.

**※ 한 번 얻은 꼬마 친구는 돌려보낸 후에도 몇 번이고 다시 불러낼 수 있습니다.**",,,150463,1,0,0
943,"꼬마 친구는 **한 번에 하나**만 데리고 다닐 수 있습니다.

꼬마 친구에게는 전투 능력이 없으므로 싸움에 휘말리는 일도 없습니다.
사랑스러운 길동무와 모험을 함께 하세요!",,,150464,1,0,0
944,"꼬마 친구를 불러내는 기술은 꼬마 친구 메뉴에 추가됩니다.

습득한 불러내기 기술은 다른 기술과 마찬가지로 십자 단축바에 올려놓고 사용할 수 있습니다.

기술을 사용해서 꼬마 친구를 불러봅시다.",,,150465,1,0,0
945,"불러낸 상태에서 불러내는 기술을 다시 실행하면 꼬마 친구를 돌려보낼 수 있습니다.

**※ 한 번 얻은 꼬마 친구는 돌려보낸 후에도 몇 번이고 다시 불러낼 수 있습니다.**",,,150466,1,0,0
946,,,,0,0,0,0
947,,,,0,0,0,0
948,,,,0,0,0,0
949,,,,0,0,0,0
950,"이제 아이템을 **염색** 할 수 있습니다.

아이템을 염색하려면 염색 가능한 아이템과 **염료**가 필요합니다.",,,151001,1,0,0
951,"장비를 염색하고 싶다면 기술 목록에서 '염색'을 실행하세요.

염색할 색은 염료 종류에 따라 달라지며, 염료만 있으면 같은 아이템도 몇 번이고 다시 염색할 수 있습니다.",,,151002,1,0,0
952,"특정 퀘스트를 완료하기 전에는 염색할 수 없는 아이템도 있습니다.

'염색' 창에서 '염색 조건'을 확인하고, 요구되는 퀘스트를 완료하세요.",,,151003,1,0,0
953,"가구를 염색하려면, 소지품 아이템 세부 메뉴 또는 하우징 메뉴에서 '염색'을 선택하면 됩니다.

염색을 이용해서 아이템을 멋지게 연출해 보세요.",,,151004,1,0,0
954,,,,0,0,0,0
955,,,,0,0,0,0
956,,,,0,0,0,0
957,,,,0,0,0,0
958,,,,0,0,0,0
959,,,,0,0,0,0
960,"이제 장비품으로 마테리아를 정제할 수 있습니다.

**마테리아**는 장비를 강화하기 위한 아이템이며, 오래 쓴 장비에서 정제해낼 수 있습니다.",,,151021,1,0,0
961,"장비는 오래 사용하면 **결속도**가 쌓입니다.

결속도가 100%까지 오른 장비는 해당 아이템의 세부 메뉴에서 **마테리아 정제**를 선택하면 마테리아를 정제할 수 있습니다.
마테리아를 정제하면 장비의 결속도는 1%가 됩니다.",,,151022,1,0,0
962,"마테리아를 다른 장비에 장착하려면, 제작자로 특수 기술을 습득거나 각 도시의 **마테리아 장인**에게 의뢰하세요.

장착한 마테리아를 제거하려면 세부 메뉴에서 **마테리아 회수**를 선택하세요.",,,151023,1,0,0
963,,,,0,0,0,0
964,,,,0,0,0,0
965,,,,0,0,0,0
966,,,,0,0,0,0
967,,,,0,0,0,0
968,,,,0,0,0,0
969,,,,0,0,0,0
970,"이제 마테리아를 장비에 장착할 수 있습니다!

장비에 있는 **마테리아 홈**에 마테리아를 장착하면 장비를 강화할 수 있습니다.",,,151031,1,0,0
971,"마테리아를 장착하려면 강화할 장비의 세부 메뉴에서 **마테리아 장착**을 선택하세요.

장착할 마테리아를 고르면 해당 마테리아의 성능이 장비에 추가됩니다.

장착한 마테리아를 제거하려면 세부 메뉴에서 **마테리아 회수**를 선택하세요.",,,151032,1,0,0
972,,,,0,0,0,0
973,,,,0,0,0,0
974,,,,0,0,0,0
975,,,,0,0,0,0
976,,,,0,0,0,0
977,,,,0,0,0,0
978,,,,0,0,0,0
979,,,,0,0,0,0
980,"이제 **금단의 마테리아 장착**에 도전할 수 있습니다!

금단의 마테리아 장착은 원래 장착할 수 있는 개수보다 더 많은 마테리아를 장착하는 금단의 기술입니다.",,,151041,1,0,0
981,"금단의 마테리아 장착에 성공하면 장비를 더욱더 강화할 수 있습니다.

**※ 단, 장착에 실패하면 장착하려던 마테리아는 사라집니다.**

금단의 마테리아 장착을 할 때는 위험성을 숙지하고 신중하게 도전하세요.",,,151042,1,0,0
982,,,,0,0,0,0
983,,,,0,0,0,0
984,,,,0,0,0,0
985,,,,0,0,0,0
986,,,,0,0,0,0
987,,,,0,0,0,0
988,,,,0,0,0,0
989,,,,0,0,0,0
990,"마테리아를 장착하면 장비 성능을 강화할 수 있습니다.

단, 마테리아를 장착하려면 특별한 기술을 습득해야 하며, 직접 장착하려면 장비의 **마테리아 장착 레벨** 이상인 제작자 클래스를 보유해야 합니다.",,,151321,1,0,0
991,"직접 마테리아를 장착할 수 없다면 각 도시에 있는 **마테리아 장인**에게 장착을 의뢰할 수 있습니다.

마테리아가 장착된 장비를 장터에서 구입하는 것도 좋은 방법입니다.",,,151322,1,0,0
992,"또한, 다른 플레이어에게 장착을 부탁할 수도 있습니다.

부탁할 상대를 대상으로 선택하고 세부 메뉴에서 **마테리아 장착 의뢰**를 누르면 됩니다.
단, **금단의 마테리아 장착**은 실패할 수도 있으므로 부탁하기 전에 서로 충분히 이야기를 나누세요!",,,151323,1,0,0
993,,,,0,0,0,0
994,,,,0,0,0,0
995,,,,0,0,0,0
996,,,,0,0,0,0
997,,,,0,0,0,0
998,,,,0,0,0,0
999,,,,0,0,0,0
1000,채집 장소 중에는 정해진 시간에만 채집할 수 있는 **미지의 채집 장소**라 불리는 곳이 있습니다.,,,151221,1,0,0
1001,"미지의 채집 장소는 '바위의 부름'이나 '숲의 부름'으로는 찾을 수 없습니다.

**광산의 탐구자**와 **숲의 탐구자**를 사용하면 '미지의 채집 장소'가 나타났을 때 미니맵에 자동으로 표시됩니다.",,,151222,1,0,0
1002,"'미지의 채집 장소'에서 한번 채집에 성공한 아이템은 채집 수첩에서 출몰 시간을 확인할 수 있습니다.

'미지의 채집 장소'를 발견하면 적극적으로 채집해 보세요.
**'미지의 채집 장소'는 채집을 중단하면 사라지니 주의하세요.**",,,151223,1,0,0
1003,,,,0,0,0,0
1004,,,,0,0,0,0
1005,,,,0,0,0,0
1006,,,,0,0,0,0
1007,,,,0,0,0,0
1008,,,,0,0,0,0
1009,,,,0,0,0,0
1010,,,,0,0,0,0
1011,,,,0,0,0,0
1012,,,,0,0,0,0
1013,,,,0,0,0,0
1014,,,,0,0,0,0
1015,,,,0,0,0,0
1016,,,,0,0,0,0
1017,,,,0,0,0,0
1018,,,,0,0,0,0
1019,,,,0,0,0,0
1020,"광부는 돌이나 바위에서 아이템을 채집할 수 있습니다.

이러한 채집 지점을 **광맥**이라고 부릅니다.",,,151071,1,0,0
1021,"**광부의 눈** 기술을 사용하면, 효과가 지속되는 동안 광맥을 발견할 수 있습니다.

이때, 미니맵에도 광맥의 위치가 표시됩니다.",,,151072,1,0,0
1022,"광맥을 찾으면 가까이 다가가서 조사해보세요.
아이템을 채집할 수 있습니다.",,,151073,1,0,0
1023,,,,0,0,0,0
1024,,,,0,0,0,0
1025,,,,0,0,0,0
1026,,,,0,0,0,0
1027,,,,0,0,0,0
1028,,,,0,0,0,0
1029,,,,0,0,0,0
1030,"광부는 광물뿐만 아니라 암석도 채집할 수 있습니다.

암석을 캘 수 있는 바위터는 광맥과 마찬가지로 '광부의 눈' 효과가 지속되는 동안에만 발견할 수 있습니다.",,,151081,1,0,0
1031,"암석을 캐려면 주 도구(곡괭이) 외에 보조 도구(망치)도 함께 장비해야 합니다.

광부용 보조 도구가 없다면 퀘스트나 상점 등에서 손에 넣으세요.",,,151082,1,0,0
1032,,,,0,0,0,0
1033,,,,0,0,0,0
1034,,,,0,0,0,0
1035,,,,0,0,0,0
1036,,,,0,0,0,0
1037,,,,0,0,0,0
1038,,,,0,0,0,0
1039,,,,0,0,0,0
1040,"**낚시**를 하려면 어부가 되어야 합니다.

**낚싯대**를 주 무기로 장비하고 **어부**로 직업을 변경하세요.",,,151241,1,0,0
1041,"직업을 어부로 변경하고 낚시터에 가면 **낚싯대 던지기**를 실행할 수 있습니다.
**미끼** 목록에서 미끼를 선택한 다음 낚싯대를 던지면 낚시가 시작됩니다.

낚시 관련 기술을 단축바에 올려서 사용해보세요.",,,151242,1,0,0
1042,"낚시 장소와 목적에 따라 다른 미끼를 사용해야 합니다.
미끼 선택이 낚시 성공 여부를 좌우합니다.

미끼는 '도구 상인'이나 '만물상'이 팔고 있습니다.

낚시를 통해 에오르제아의 자연과 교감해보세요.",,,151243,1,0,0
1043,,,,0,0,0,0
1044,,,,0,0,0,0
1045,,,,0,0,0,0
1046,,,,0,0,0,0
1047,,,,0,0,0,0
1048,,,,0,0,0,0
1049,,,,0,0,0,0
1050,"**낚시수첩**은 낚시를 한 적이 있는 낚시터의 정보가 기록된 어부용 수첩입니다.

주 메뉴 '수첩' 에서 '낚시수첩'을 선택하면 확인할 수 있습니다.

잡은 물고기에 대한 기록은 **어류도감**에서 확인할 수 있습니다.
기록을 채워봅시다!",,,151251,1,0,0
1051,,,,0,0,0,0
1052,,,,0,0,0,0
1053,,,,0,0,0,0
1054,,,,0,0,0,0
1055,,,,0,0,0,0
1056,,,,0,0,0,0
1057,,,,0,0,0,0
1058,,,,0,0,0,0
1059,,,,0,0,0,0
1060,"어부는 자연산 미끼 외에도 **루어**라는 모조 미끼를 사용할 수 있습니다.

루어는 가짜 미끼라 물고기가 경계하므로 입질이 오기까지 시간이 더 걸립니다.",,,151261,1,0,0
1061,"루어는 다양한 종류가 있으며, 각각 특정 물고기를 잡을 때 큰 효과를 발휘합니다.

에오르제아의 자연을 이해하고, 물고기에 맞는 루어를 선택합시다.",,,151262,1,0,0
1062,,,,0,0,0,0
1063,,,,0,0,0,0
1064,,,,0,0,0,0
1065,,,,0,0,0,0
1066,,,,0,0,0,0
1067,,,,0,0,0,0
1068,,,,0,0,0,0
1069,,,,0,0,0,0
1070,"**생미끼 낚시**는 잡은 물고기를 미끼 삼아 더 큰 물고기를 낚는 낚시법입니다.

잡은 물고기가 월척이고 생미끼 낚시에 사용할 수 있는 물고기일 경우, 바로 생미끼 낚시를 시작할 수 있습니다.",,,151271,1,0,0
1071,"물고기 중에는 생미끼 낚시로만 잡을 수 있는 물고기도 있습니다.

'기술력'을 키워 월척을 잡은 다음, 이를 미끼 삼아 희귀한 물고기를 낚아보세요!",,,151272,1,0,0
1072,,,,0,0,0,0
1073,,,,0,0,0,0
1074,,,,0,0,0,0
1075,,,,0,0,0,0
1076,,,,0,0,0,0
1077,,,,0,0,0,0
1078,,,,0,0,0,0
1079,,,,0,0,0,0
1080,"에오르제아에서는 물가뿐만 아니라 **모래바다**나 **구름바다** 등의 특수한 낚시터에서도 희귀한 물고기를 잡을 수 있습니다.

어부 특성 **모래 낚시**를 습득하면 모래바다에서도 낚시를 할 수 있습니다.",,,151281,1,0,0
1081,"모래바다에서는 물에 사는 물고기를 잡을 때 쓰는 미끼와 루어는 사용할 수 없습니다.

전용 미끼를 준비해서 특수한 낚시터에 도전합시다!",,,151282,1,0,0
1082,,,,0,0,0,0
1083,,,,0,0,0,0
1084,,,,0,0,0,0
1085,,,,0,0,0,0
1086,,,,0,0,0,0
1087,,,,0,0,0,0
1088,,,,0,0,0,0
1089,,,,0,0,0,0
1090,"**기술력**이 높아지면 큰 물고기가 잘 잡히게 됩니다.

크기가 일정 기준을 넘으면 '월척'으로 취급됩니다.

장비를 잘 갖추어 월척을 낚아보세요!",,,151291,1,0,0
1091,,,,0,0,0,0
1092,,,,0,0,0,0
1093,,,,0,0,0,0
1094,,,,0,0,0,0
1095,,,,0,0,0,0
1096,,,,0,0,0,0
1097,,,,0,0,0,0
1098,,,,0,0,0,0
1099,,,,0,0,0,0
1100,"낚시터 중에는 **숨은 명당**이라 불리는 특별한 낚시터가 있습니다.

실력 있는 어부의 증거인 **갈매기의 눈**을 습득하지 않으면 숨은 명당에서 낚시를 시작할 수 없습니다.

갈매기의 눈을 습득하고 나면 숨은 명당을 찾아가 봅시다!",,,151301,1,0,0
1101,,,,0,0,0,0
1102,,,,0,0,0,0
1103,,,,0,0,0,0
1104,,,,0,0,0,0
1105,,,,0,0,0,0
1106,,,,0,0,0,0
1107,,,,0,0,0,0
1108,,,,0,0,0,0
1109,,,,0,0,0,0
1110,"보물상자를 발견했습니다!

이 보물상자는 길드 의뢰 중에만 나타나는 추가 보상입니다.

주변이 안전한지 확인한 후, 보물상자를 열어봅시다!
",,,151091,1,0,0
1111,,,,0,0,0,0
1112,,,,0,0,0,0
1113,,,,0,0,0,0
1114,,,,0,0,0,0
1115,,,,0,0,0,0
1116,,,,0,0,0,0
1117,,,,0,0,0,0
1118,,,,0,0,0,0
1119,,,,0,0,0,0
1120,"**현상수배 마물**이 나타났습니다!

현상수배 마물은 임무 목표에는 포함되지 않으나, 처치하면 추가 보상이 주어집니다.

강한 적이니 신중히 도전하세요!
",,,151101,1,0,0
1121,,,,0,0,0,0
1122,,,,0,0,0,0
1123,,,,0,0,0,0
1124,,,,0,0,0,0
1125,,,,0,0,0,0
1126,,,,0,0,0,0
1127,,,,0,0,0,0
1128,,,,0,0,0,0
1129,,,,0,0,0,0
1130,"**총사령부 의뢰**는 각지에 흩어져 있는 총사령부 의뢰 담당자로부터 받을 수 있습니다.

총사령부 의뢰를 수행하여 군표를 모읍시다!
",,,151111,1,0,0
1131,,,,0,0,0,0
1132,,,,0,0,0,0
1133,,,,0,0,0,0
1134,,,,0,0,0,0
1135,,,,0,0,0,0
1136,,,,0,0,0,0
1137,,,,0,0,0,0
1138,,,,0,0,0,0
1139,,,,0,0,0,0
1140,,,,0,0,0,0
1141,,,,0,0,0,0
1142,,,,0,0,0,0
1143,,,,0,0,0,0
1144,,,,0,0,0,0
1145,,,,0,0,0,0
1146,,,,0,0,0,0
1147,,,,0,0,0,0
1148,,,,0,0,0,0
1149,,,,0,0,0,0
1150,"축하합니다!
**업적**을 달성했습니다!

'업적'이란 에오르제아에서 보여준 **당신의 활약**을 기념하는 시스템입니다.",,,151491,1,0,0
1151,"레벨을 올리거나 지도를 완성하는 등 특정 목표를 달성하면 획득할 수 있습니다.

업적 중에는 보상으로 **장비**나 **칭호**를 획득할 수 있는 것도 있습니다.",,,151492,1,0,0
1152,"업적 달성 조건과 보상은 주 메뉴에 있는 **업적 목록**에서 확인할 수 있습니다.

업적을 달성하는 것은 결코 쉬운 길이 아니지만, 실력을 시험하고 싶다면 업적에 한번 도전해보세요.",,,151493,1,0,0
1153,"업적 달성 조건과 보상은 주 메뉴에 있는 **업적 목록**에서 확인할 수 있습니다.

업적을 달성하는 것은 결코 쉬운 길이 아니지만, 실력을 시험하고 싶다면 업적에 한번 도전해보세요.",,,151494,1,0,0
1154,,,,0,0,0,0
1155,,,,0,0,0,0
1156,,,,0,0,0,0
1157,,,,0,0,0,0
1158,,,,0,0,0,0
1159,,,,0,0,0,0
1160,"**추천 임무**는 현재 지역에서 수행할 수 있는 퀘스트나 길드 의뢰, 길드 작전 등을 현재 직업과 레벨에 맞춰 알려주는 기능입니다.

목록에 표시된 임무를 선택하면 자세한 정보를 확인할 수 있습니다.",,,151341,1,0,0
1161,"뭘 해야 할지 모를 때나 빠뜨린 임무가 있는지 확인하고 싶을 때 사용하세요!

**※ 설정에서 이 기능을 끌 수도 있습니다.**",,,151342,1,0,0
1162,,,,0,0,0,0
1163,,,,0,0,0,0
1164,,,,0,0,0,0
1165,,,,0,0,0,0
1166,,,,0,0,0,0
1167,,,,0,0,0,0
1168,,,,0,0,0,0
1169,,,,0,0,0,0
1170,,,,0,0,0,0
1171,,,,0,0,0,0
1172,,,,0,0,0,0
1173,,,,0,0,0,0
1174,,,,0,0,0,0
1175,,,,0,0,0,0
1176,,,,0,0,0,0
1177,,,,0,0,0,0
1178,,,,0,0,0,0
1179,,,,0,0,0,0
1180,,,,0,0,0,0
1181,,,,0,0,0,0
1182,,,,0,0,0,0
1183,,,,0,0,0,0
1184,,,,0,0,0,0
1185,,,,0,0,0,0
1186,,,,0,0,0,0
1187,,,,0,0,0,0
1188,,,,0,0,0,0
1189,,,,0,0,0,0
1190,"임무 찾기 기능으로 파티원을 보충할 수 있습니다.

새 파티원이 들어오면 현재 진행 상황을 설명하고 다시 공략을 진행합시다.
",,,151201,1,0,0
1191,,,,0,0,0,0
1192,,,,0,0,0,0
1193,,,,0,0,0,0
1194,,,,0,0,0,0
1195,,,,0,0,0,0
1196,,,,0,0,0,0
1197,,,,0,0,0,0
1198,,,,0,0,0,0
1199,,,,0,0,0,0
1200,"적을 **가장 먼저 공격한 플레이어**는 반드시 **100%**의 경험치와 보상을 획득합니다.

도중에 전투에 참가한 플레이어도 활약한 정도에 따라 보상을 획득할 수 있습니다.

힘을 합쳐 싸우면 적을 빨리 쓰러뜨릴 수 있습니다.
목적이 같거나 고전하는 플레이어가 있으면 망설이지 말고 전투에 참여합시다!",,,151391,1,0,0
1201,,,,0,0,0,0
1202,,,,0,0,0,0
1203,,,,0,0,0,0
1204,,,,0,0,0,0
1205,,,,0,0,0,0
1206,,,,0,0,0,0
1207,,,,0,0,0,0
1208,,,,0,0,0,0
1209,,,,0,0,0,0
1210,"일부 클래스 및 잡에는 특정 기술을 순서대로 사용하면 공격력이 올라가거나 추가 효과가 발생하는 **콤보** 시스템이 존재합니다.

※ 격투사는 콤보와는 다른 고유 시스템을 사용합니다.",,,151401,1,0,0
1211,"콤보가 발동되는 기술에는 **콤보 조건: 기술명**이라고 적혀 있습니다.

조건에 해당하는 기술을 먼저 사용한 뒤 이어서 기술을 사용하면 설명문에 기재된 대로 콤보 보너스가 발동합니다.",,,151402,1,0,0
1212,"공격하는 **방향**에 따라 효력이 변하는 기술도 있으니 주의하세요.

이 경우에는 지정된 방향에서 공격을 명중시켜야 위력이 증가합니다.",,,151403,1,0,0
1213,"콤보 조건을 만족시키면 단축바에 올려둔 기술 아이콘이 **빛나는 테두리**로 강조 표시됩니다.

일단은 테두리가 빛나는 기술을 우선적으로 사용하는 것이 좋습니다.

콤보를 이용해 전투를 유리하게 풀어나가세요!",,,151404,1,0,0
1214,,,,0,0,0,0
1215,,,,0,0,0,0
1216,,,,0,0,0,0
1217,,,,0,0,0,0
1218,,,,0,0,0,0
1219,,,,0,0,0,0
1220,주술사는 MP 소비량 및 공격력이 상반되는 두 가지 태세인 **천상의 화염**과 **저승의 냉기**를 번갈아 구사하며 적을 공격하는 마법 특화 전투 클래스입니다.,,,151411,1,0,0
1221,"불속성 마법을 사용하면 천상의 화염 상태가 되며, 이때는 불속성 마법의 위력과 소비 MP가 크게 증가합니다.
또한 MP가 자연 회복되지 않으며, MP 지속 회복 효과도 받을 수 없습니다.
반대로 얼음속성 마법의 위력과 소비 MP는 낮아집니다.",,,151412,1,0,0
