#,Name,WKSMissionText,ClassJobCategory[0],ClassJobCategory[1],MissionTime,MissionReward,SilverStarRequirement,GoldStarRequirement,MissionToDo[0],MissionToDo[1],MissionToDo[2],LockedBehind,WKSMissionSupplyItem,WKSMissionRecipe,PlaceName,SortKey,WKSFunction,LevelGroup,Unknown0,WKSMissionLotterySpecialCond,IsSynced,IsSpecialQuest
1101, 오이지스 환경용 금속 가공 2,244,11,0,0,1101,1200,2400,1230,0,0,0,936,839,0,0,0,2,0,0,1,False
1102, 난중력 대책 비품 조달 2,241,11,0,0,1102,1300,3000,1231,0,0,0,937,840,0,0,3,2,0,0,1,False
1103, 발굴 현장 부족 비품 지원 2,242,11,0,0,1103,700,1500,1232,0,0,0,938,841,0,0,3,2,0,0,1,False
1104, 개량 합금 부재 제작,239,11,0,0,1104,1600,2400,1233,0,0,0,939,842,0,0,0,3,0,0,1,False
1105, 오이지스 환경용 물자함 제작,244,11,0,0,1105,1600,2400,1234,0,0,0,940,843,0,0,0,3,0,0,1,False
1106, 난중력 대책 비품 조달 3,241,11,0,0,1106,2700,3000,1235,0,0,0,941,844,0,0,3,3,0,0,1,False
1107, 발굴 현장 고도 비품 지원,242,11,0,0,1107,1000,1500,1236,0,0,0,942,845,0,0,3,3,0,0,1,False
1108, 강화 우주복 범용 부재 제작,247,11,0,0,1108,1600,2100,1237,0,0,0,943,846,0,0,0,3,0,0,1,False
1109,개량 합금 부재 추가 제작,239,11,0,0,1109,1000,1600,1238,0,0,0,944,847,0,0,0,4,0,0,0,False
1110,선구자 문명 고찰 협력,240,11,0,0,1110,1000,1600,1239,0,0,0,945,848,0,0,0,4,0,0,0,False
1111,난중력 대책 비품 고도 가공,241,11,0,0,1111,1400,2000,1240,0,0,0,946,849,0,0,3,4,0,0,0,False
1112,대형 작업 드릴 추가 납품,242,11,0,0,1112,1400,2000,1241,0,0,0,947,850,0,0,3,4,0,0,0,False
1113,연안 거점 자재 녹 방지 가공,243,11,0,1200,1113,1000,1600,1242,0,0,0,948,851,0,0,0,4,0,0,0,False
1114,오이지스 환경용 물자함 제작 2,244,11,0,1200,1114,880,1050,1243,0,0,0,949,852,0,0,0,4,0,0,0,False
1115,EX: 중력 남광석 제련 가공,245,11,0,1200,1115,800,1000,1244,0,0,0,950,853,0,0,3,5,0,0,0,False
1116,EX: 중력 제어 장치 소형화 개발,246,11,0,0,1116,800,1000,1245,0,0,0,951,854,0,0,3,5,0,0,0,False
1117,EX: 강화 우주복 팔 부재 제작,247,11,0,0,1117,800,1000,1246,0,0,0,952,855,0,0,3,5,0,0,0,False
1118,EX: 정비용 부재 고도 가공,248,11,0,0,1118,1000,1600,1247,0,0,0,953,856,0,0,0,5,17,23,0,False
1119,EX+: 중력 제어 장치 소형화 개발 2,249,11,0,0,1119,980,1080,1248,0,0,0,954,857,0,0,3,6,0,17,0,False
1120,EX+: 선구자 문명 출토품 복원,250,11,0,540,1120,1800,2000,1249,0,0,0,955,858,0,0,3,6,0,15,0,False
1121,EX+: 선구자 문명 물품 재현,251,11,0,0,1121,980,1080,1250,0,0,0,956,859,0,0,3,6,18,5,0,False
1122,EX+: 선구자 문명 물품 재현 2,251,11,0,600,1122,980,1080,1251,0,0,1121,957,860,0,0,3,6,18,0,0,False
1123,EX+: 재현품 정밀 가공,251,11,0,480,1123,1000,1080,1252,0,0,1122,958,861,0,0,0,6,18,0,0,False
1124, 범용 합금 부재 제작,239,12,0,0,1124,1200,2400,1253,0,0,0,959,862,0,0,0,1,0,0,1,False
1125, 오이지스 환경용 금속 가공,244,12,0,0,1125,1200,2400,1254,0,0,0,960,863,0,0,0,1,0,0,1,False
1126, 난중력 대책 비품 조달,241,12,0,0,1126,1200,2400,1255,0,0,0,961,864,0,0,0,1,0,0,1,False
1127, 발굴 현장 부족 비품 지원,242,12,0,0,1127,1200,2400,1256,0,0,0,962,865,0,0,0,1,0,0,1,False
1128, 범용 합금 부재 추가 제작,239,12,0,0,1128,1200,2400,1257,0,0,0,963,866,0,0,0,2,0,0,1,False
1129, 오이지스 환경용 금속 가공 2,244,12,0,0,1129,1200,2400,1258,0,0,0,964,867,0,0,0,2,0,0,1,False
1130, 난중력 대책 비품 조달 2,241,12,0,0,1130,1300,3000,1259,0,0,0,965,868,0,0,3,2,0,0,1,False
1131, 발굴 현장 부족 비품 지원 2,242,12,0,0,1131,700,1500,1260,0,0,0,966,869,0,0,3,2,0,0,1,False
1132, 개량 합금 부재 제작,239,12,0,0,1132,1600,2400,1261,0,0,0,967,870,0,0,0,3,0,0,1,False
1133, 오이지스 환경용 물자함 제작,244,12,0,0,1133,1600,2400,1262,0,0,0,968,871,0,0,0,3,0,0,1,False
1134, 난중력 대책 비품 조달 3,241,12,0,0,1134,2700,3000,1263,0,0,0,969,872,0,0,3,3,0,0,1,False
1135, 발굴 현장 고도 비품 지원,242,12,0,0,1135,1000,1500,1264,0,0,0,970,873,0,0,3,3,0,0,1,False
1136, 강화 우주복 범용 부재 제작,247,12,0,0,1136,1600,2100,1265,0,0,0,971,874,0,0,0,3,0,0,1,False
1137,개량 합금 부재 추가 제작,239,12,0,0,1137,1000,1600,1266,0,0,0,972,875,0,0,0,4,0,0,0,False
1138,선구자 문명 고찰 협력,240,12,0,0,1138,1000,1600,1267,0,0,0,973,876,0,0,0,4,0,0,0,False
1139,난중력 대책 비품 고도 가공,241,12,0,0,1139,1400,2000,1268,0,0,0,974,877,0,0,3,4,0,0,0,False
1140,대형 작업 드릴 추가 납품,242,12,0,0,1140,1400,2000,1269,0,0,0,975,878,0,0,3,4,0,0,0,False
1141,연안 거점 자재 녹 방지 가공,243,12,0,1200,1141,1000,1600,1270,0,0,0,976,879,0,0,0,4,0,0,0,False
1142,오이지스 환경용 물자함 제작 2,244,12,0,1200,1142,880,1050,1271,0,0,0,977,880,0,0,0,4,0,0,0,False
1143,EX: 중력 남광석 제련 가공,245,12,0,1200,1143,800,1000,1272,0,0,0,978,881,0,0,3,5,0,0,0,False
1144,EX: 중력 제어 장치 소형화 개발,246,12,0,0,1144,800,1000,1273,0,0,0,979,882,0,0,3,5,0,0,0,False
1145,EX: 강화 우주복 허리 부재 제작,247,12,0,0,1145,800,1000,1274,0,0,0,980,883,0,0,3,5,0,0,0,False
1146,EX: 정비용 부재 고도 가공,248,12,0,0,1146,1000,1600,1275,0,0,0,981,884,0,0,0,5,17,15,0,False
1147,EX+: 중력 제어 장치 소형화 개발 2,249,12,0,0,1147,980,1080,1276,0,0,0,982,885,0,0,3,6,0,18,0,False
1148,EX+: 선구자 문명 출토품 복원,250,12,0,540,1148,1800,2000,1277,0,0,0,983,886,0,0,3,6,0,23,0,False
1149,EX+: 선구자 문명 물품 재현,251,12,0,0,1149,980,1080,1278,0,0,0,984,887,0,0,3,6,18,7,0,False
1150,EX+: 선구자 문명 물품 재현 2,251,12,0,600,1150,980,1080,1279,0,0,1149,985,888,0,0,3,6,18,0,0,False
1151,EX+: 재현품 정밀 가공,251,12,0,480,1151,1000,1080,1280,0,0,1150,986,889,0,0,0,6,18,0,0,False
1152, 범용 섬유 재료 조달,252,13,0,0,1152,1200,2400,1281,0,0,0,987,890,0,0,0,1,0,0,1,False
1153, 환경 대책 자원 가공,256,13,0,0,1153,1200,2400,1282,0,0,0,988,891,0,0,0,1,0,0,1,False
1154, 운송용 완충재 조달,254,13,0,0,1154,1200,2400,1283,0,0,0,989,892,0,0,0,1,0,0,1,False
1155, 난중력 대책 자재 조달,255,13,0,0,1155,1200,2400,1284,0,0,0,990,893,0,0,0,1,0,0,1,False
1156, 범용 섬유 재료 추가 조달,252,13,0,0,1156,1200,2400,1285,0,0,0,991,894,0,0,0,2,0,0,1,False
1157, 환경 대책 자원 가공 2,256,13,0,0,1157,1200,2400,1286,0,0,0,992,895,0,0,0,2,0,0,1,False
1158, 개량 완충재 조달,254,13,0,0,1158,1300,3000,1287,0,0,0,993,896,0,0,3,2,0,0,1,False
1159, 난중력 대책 자재 조달 2,255,13,0,0,1159,700,1500,1288,0,0,0,994,897,0,0,3,2,0,0,1,False
1160, 신개발 섬유 재료 조달,252,13,0,0,1160,1600,2400,1289,0,0,0,995,898,0,0,0,3,0,0,1,False
1161, 환경 대책 자원 고도 가공,256,13,0,0,1161,1600,2400,1290,0,0,0,996,899,0,0,0,3,0,0,1,False
1162, 개량 완충재 조달 2,254,13,0,0,1162,2700,3000,1291,0,0,0,997,900,0,0,3,3,0,0,1,False
1163, 난중력 대책 자재 조달 3,255,13,0,0,1163,1000,1500,1292,0,0,0,998,901,0,0,3,3,0,0,1,False
1164, 환경 적응형 천막 제작,257,13,0,0,1164,1600,2100,1293,0,0,0,999,902,0,0,0,3,0,0,1,False
1165,신개발 섬유 재료 추가 조달,252,13,0,0,1165,1000,1600,1294,0,0,0,1000,903,0,0,0,4,0,0,0,False
1166,연료 재료 가공 및 시료 보존,253,13,0,0,1166,1000,1600,1295,0,0,0,1001,904,0,0,0,4,0,0,0,False
1167,고성능 완충재 조달,254,13,0,0,1167,1400,2000,1296,0,0,0,1002,905,0,0,3,4,0,0,0,False
1168,난중력 대책 개발 지원,255,13,0,0,1168,1400,2000,1297,0,0,0,1003,906,0,0,3,4,0,0,0,False
1169,환경 대책 자원 특급 가공,256,13,0,1200,1169,1000,1600,1298,0,0,0,1004,907,0,0,0,4,0,0,0,False
1170,고안전성 천막 제작,257,13,0,1200,1170,880,1050,1299,0,0,0,1005,908,0,0,0,4,0,0,0,False
1171,EX: 반출용 자재 대량 생산 지원,258,13,0,1200,1171,800,1000,1300,0,0,0,1006,909,0,0,3,5,0,0,0,False
1172,EX: 발굴 필수품 조달,259,13,0,0,1172,800,1000,1301,0,0,0,1007,910,0,0,3,5,0,0,0,False
1173,EX: 발굴 현장 비품 지원,260,13,0,0,1173,800,1000,1302,0,0,0,1008,911,0,0,3,5,0,0,0,False
1174,EX: 해변 휴가용품 개발,261,13,0,0,1174,1000,1600,1303,0,0,0,1009,912,0,0,0,5,17,23,0,False
1175,EX+: 행성 자원 활용 검증,262,13,0,0,1175,980,1080,1304,0,0,0,1010,913,0,0,3,6,0,19,0,False
1176,EX+: 식물 자원 고도 가공,263,13,0,540,1176,1800,2000,1305,0,0,0,1011,914,0,0,3,6,0,15,0,False
1177,EX+: 사령관 의상 다리 부재 제작,264,13,0,0,1177,980,1080,1306,0,0,0,1012,915,0,0,3,6,18,9,0,False
1178,EX+: 사령관 의상 다리 부재 제작 2,264,13,0,600,1178,980,1080,1307,0,0,1177,1013,916,0,0,3,6,18,0,0,False
1179,EX+: 사령관 의상 다리 부재 제작 3,264,13,0,480,1179,1000,1080,1308,0,0,1178,1014,917,0,0,0,6,18,0,0,False
1180, 범용 섬유 재료 조달,252,14,0,0,1180,1200,2400,1309,0,0,0,1015,918,0,0,0,1,0,0,1,False
1181, 환경 대책 자원 가공,256,14,0,0,1181,1200,2400,1310,0,0,0,1016,919,0,0,0,1,0,0,1,False
1182, 운송용 완충재 조달,254,14,0,0,1182,1200,2400,1311,0,0,0,1017,920,0,0,0,1,0,0,1,False
1183, 난중력 대책 자재 조달,255,14,0,0,1183,1200,2400,1312,0,0,0,1018,921,0,0,0,1,0,0,1,False
1184, 범용 섬유 재료 추가 조달,252,14,0,0,1184,1200,2400,1313,0,0,0,1019,922,0,0,0,2,0,0,1,False
1185, 환경 대책 자원 가공 2,256,14,0,0,1185,1200,2400,1314,0,0,0,1020,923,0,0,0,2,0,0,1,False
1186, 개량 완충재 조달,254,14,0,0,1186,1300,3000,1315,0,0,0,1021,924,0,0,3,2,0,0,1,False
1187, 난중력 대책 자재 조달 2,255,14,0,0,1187,700,1500,1316,0,0,0,1022,925,0,0,3,2,0,0,1,False
1188, 신개발 섬유 재료 조달,252,14,0,0,1188,1600,2400,1317,0,0,0,1023,926,0,0,0,3,0,0,1,False
1189, 환경 대책 자원 고도 가공,256,14,0,0,1189,1600,2400,1318,0,0,0,1024,927,0,0,0,3,0,0,1,False
1190, 개량 완충재 조달 2,254,14,0,0,1190,2700,3000,1319,0,0,0,1025,928,0,0,3,3,0,0,1,False
1191, 난중력 대책 자재 조달 3,255,14,0,0,1191,1000,1500,1320,0,0,0,1026,929,0,0,3,3,0,0,1,False
1192, 환경 적응형 천막 제작,257,14,0,0,1192,1600,2100,1321,0,0,0,1027,930,0,0,0,3,0,0,1,False
1193,신개발 섬유 재료 추가 조달,252,14,0,0,1193,1000,1600,1322,0,0,0,1028,931,0,0,0,4,0,0,0,False
1194,연료 재료 가공 및 시료 보존,253,14,0,0,1194,1000,1600,1323,0,0,0,1029,932,0,0,0,4,0,0,0,False
1195,고성능 완충재 조달,254,14,0,0,1195,1400,2000,1324,0,0,0,1030,933,0,0,3,4,0,0,0,False
1196,난중력 대책 개발 지원,255,14,0,0,1196,1400,2000,1325,0,0,0,1031,934,0,0,3,4,0,0,0,False
1197,환경 대책 자원 특급 가공,256,14,0,1200,1197,1000,1600,1326,0,0,0,1032,935,0,0,0,4,0,0,0,False
1198,고안전성 천막 제작,257,14,0,1200,1198,880,1050,1327,0,0,0,1033,936,0,0,0,4,0,0,0,False
1199,EX: 반출용 자재 대량 생산 지원,258,14,0,1200,1199,800,1000,1328,0,0,0,1034,937,0,0,3,5,0,0,0,False
1200,EX: 발굴 필수품 조달,259,14,0,0,1200,800,1000,1329,0,0,0,1035,938,0,0,3,5,0,0,0,False
1201,EX: 발굴 현장 비품 지원,260,14,0,0,1201,800,1000,1330,0,0,0,1036,939,0,0,3,5,0,0,0,False
1202,EX: 해변 휴가용품 개발,261,14,0,0,1202,1000,1600,1331,0,0,0,1037,940,0,0,0,5,17,15,0,False
1203,EX+: 행성 자원 활용 검증,262,14,0,0,1203,980,1080,1332,0,0,0,1038,941,0,0,3,6,0,20,0,False
1204,EX+: 식물 자원 고도 가공,263,14,0,540,1204,1800,2000,1333,0,0,0,1039,942,0,0,3,6,0,23,0,False
1205,EX+: 사령관 의상 장식 부재 제작,264,14,0,0,1205,980,1080,1334,0,0,0,1040,943,0,0,3,6,18,11,0,False
1206,EX+: 사령관 의상 장식 부재 제작 2,264,14,0,600,1206,980,1080,1335,0,0,1205,1041,944,0,0,3,6,18,0,0,False
1207,EX+: 사령관 의상 장식 부재 제작 3,264,14,0,480,1207,1000,1080,1336,0,0,1206,1042,945,0,0,0,6,18,0,0,False
1208, 수자원 긴급 확보,265,15,0,0,1208,1200,2400,1337,0,0,0,1043,946,0,0,0,1,0,0,1,False
1209, 탐색 기자재용 자성 유체 조달,266,15,0,0,1209,1200,2400,1338,0,0,0,1044,947,0,0,0,1,0,0,1,False
1210, 내진 건축재 제작 지원,267,15,0,0,1210,1200,2400,1339,0,0,0,1045,948,0,0,0,1,0,0,1,False
1211, 재생 연료 연구 지원,268,15,0,0,1211,1200,2400,1340,0,0,0,1046,949,0,0,0,1,0,0,1,False
1212, 수자원 지속 확보,265,15,0,0,1212,1200,2400,1341,0,0,0,1047,950,0,0,0,2,0,0,1,False
1213, 정밀기기용 자성 유체 조달,266,15,0,0,1213,1200,2400,1342,0,0,0,1048,951,0,0,0,2,0,0,1,False
1214, 개량 내진 건축재 제작 지원,267,15,0,0,1214,1300,3000,1343,0,0,0,1049,952,0,0,3,2,0,0,1,False
1215, 재생 연료 개량 지원,268,15,0,0,1215,700,1500,1344,0,0,0,1050,953,0,0,3,2,0,0,1,False
1216, 시료용 수자원 확보,265,15,0,0,1216,1600,2400,1345,0,0,0,1051,954,0,0,0,3,0,0,1,False
1217, 마법인형용 자성 유체 조달,266,15,0,0,1217,1600,2400,1346,0,0,0,1052,955,0,0,0,3,0,0,1,False
1218, 폭풍 내성 건축재 제작 지원,267,15,0,0,1218,2700,3000,1347,0,0,0,1053,956,0,0,3,3,0,0,1,False
1219, 재생 연료 개발 지원,268,15,0,0,1219,1000,1500,1348,0,0,0,1054,957,0,0,3,3,0,0,1,False
1220, 고품질 보존 식품 비축 계획,270,15,0,0,1220,1600,2100,1349,0,0,0,1055,958,0,0,0,3,0,0,1,False
1221,고순도 수자원 확보,265,15,0,0,1221,1000,1600,1350,0,0,0,1056,959,0,0,0,4,0,0,0,False
1222,고도 통신 기기용 자성 유체 조달,266,15,0,0,1222,1000,1600,1351,0,0,0,1057,960,0,0,0,4,0,0,0,False
1223,유적 보강용 건축재 제작 지원,267,15,0,0,1223,1400,2000,1352,0,0,0,1058,961,0,0,3,4,0,0,0,False
1224,재생 연료 개발 지원 2,268,15,0,0,1224,1400,2000,1353,0,0,0,1059,962,0,0,3,4,0,0,0,False
1225,고품질 보존 식품 비축 계획 2,269,15,0,1200,1225,1000,1600,1354,0,0,0,1060,963,0,0,0,4,0,0,0,False
1226,고품질 보존 식품 비축 계획 3,270,15,0,1200,1226,880,1050,1355,0,0,0,1061,964,0,0,0,4,0,0,0,False
1227,EX: 현인빵 양념 계획,271,15,0,1200,1227,800,1000,1356,0,0,0,1062,965,0,0,3,5,0,0,0,False
1228,EX: 개량 효모 지속 연구,272,15,0,0,1228,800,1000,1357,0,0,0,1063,966,0,0,3,5,0,0,0,False
1229,EX: 배양 식재료 제공 검증,273,15,0,0,1229,800,1000,1358,0,0,0,1064,967,0,0,3,5,0,0,0,False
1230,EX: 교외 거점 배급 개선,274,15,0,0,1230,1000,1600,1359,0,0,0,1065,968,0,0,0,5,17,23,0,False
1231,EX+: 결정체 기구 복구 자재 조달,275,15,0,0,1231,980,1080,1360,0,0,0,1066,969,0,0,3,6,0,21,0,False
1232,EX+: 유적 발굴 자재 지원,276,15,0,540,1232,1800,2000,1361,0,0,0,1067,970,0,0,3,6,0,15,0,False
1233,EX+: 우주 도구 강화 지원,277,15,0,0,1233,980,1080,1362,0,0,0,1068,971,0,0,3,6,18,4,0,False
1234,EX+: 우주 도구 강화 지원 2,277,15,0,600,1234,980,1080,1363,0,0,1233,1069,972,0,0,3,6,18,0,0,False
1235,EX+: 우주 도구 강화 지원 3,277,15,0,480,1235,1000,1080,1364,0,0,1234,1070,973,0,0,0,6,18,0,0,False
1236, 수자원 긴급 확보,265,16,0,0,1236,1200,2400,1365,0,0,0,1071,974,0,0,0,1,0,0,1,False
1237, 탐색 기자재용 자성 유체 조달,266,16,0,0,1237,1200,2400,1366,0,0,0,1072,975,0,0,0,1,0,0,1,False
1238, 내진 건축재 제작 지원,267,16,0,0,1238,1200,2400,1367,0,0,0,1073,976,0,0,0,1,0,0,1,False
1239, 재생 비료 연구 지원,268,16,0,0,1239,1200,2400,1368,0,0,0,1074,977,0,0,0,1,0,0,1,False
1240, 수자원 지속 확보,265,16,0,0,1240,1200,2400,1369,0,0,0,1075,978,0,0,0,2,0,0,1,False
1241, 정밀기기용 자성 유체 조달,266,16,0,0,1241,1200,2400,1370,0,0,0,1076,979,0,0,0,2,0,0,1,False
1242, 개량 내진 건축재 제작 지원,267,16,0,0,1242,1300,3000,1371,0,0,0,1077,980,0,0,3,2,0,0,1,False
1243, 재생 연료 개량 지원,268,16,0,0,1243,700,1500,1372,0,0,0,1078,981,0,0,3,2,0,0,1,False
1244, 시료용 수자원 확보,265,16,0,0,1244,1600,2400,1373,0,0,0,1079,982,0,0,0,3,0,0,1,False
1245, 마법인형용 자성 유체 조달,266,16,0,0,1245,1600,2400,1374,0,0,0,1080,983,0,0,0,3,0,0,1,False
1246, 폭풍 내성 건축재 제작 지원,267,16,0,0,1246,2700,3000,1375,0,0,0,1081,984,0,0,3,3,0,0,1,False
1247, 재생 연료 개발 지원,268,16,0,0,1247,1000,1500,1376,0,0,0,1082,985,0,0,3,3,0,0,1,False
1248, 고품질 보존 식품 비축 계획,270,16,0,0,1248,1600,2100,1377,0,0,0,1083,986,0,0,0,3,0,0,1,False
1249,고순도 수자원 확보,265,16,0,0,1249,1000,1600,1378,0,0,0,1084,987,0,0,0,4,0,0,0,False
1250,고도 통신 기기용 자성 유체 조달,266,16,0,0,1250,1000,1600,1379,0,0,0,1085,988,0,0,0,4,0,0,0,False
1251,유적 보강용 건축재 제작 지원,267,16,0,0,1251,1400,2000,1380,0,0,0,1086,989,0,0,3,4,0,0,0,False
1252,재생 연료 개발 지원 2,268,16,0,0,1252,1400,2000,1381,0,0,0,1087,990,0,0,3,4,0,0,0,False
1253,고품질 보존 식품 비축 계획 2,269,16,0,1200,1253,1000,1600,1382,0,0,0,1088,991,0,0,0,4,0,0,0,False
1254,고품질 보존 식품 비축 계획 3,270,16,0,1200,1254,880,1050,1383,0,0,0,1089,992,0,0,0,4,0,0,0,False
1255,EX: 현인빵 양념 계획,271,16,0,1200,1255,800,1000,1384,0,0,0,1090,993,0,0,3,5,0,0,0,False
1256,EX: 개량 효모 지속 연구,272,16,0,0,1256,800,1000,1385,0,0,0,1091,994,0,0,3,5,0,0,0,False
1257,EX: 배양 식재료 제공 검증,273,16,0,0,1257,800,1000,1386,0,0,0,1092,995,0,0,3,5,0,0,0,False
1258,EX: 교외 거점 배급 개선,274,16,0,0,1258,1000,1600,1387,0,0,0,1093,996,0,0,0,5,17,15,0,False
1259,EX+: 결정체 기구 복구 자재 조달,275,16,0,0,1259,980,1080,1388,0,0,0,1094,997,0,0,3,6,0,22,0,False
1260,EX+: 유적 발굴 자재 지원,276,16,0,540,1260,1800,2000,1389,0,0,0,1095,998,0,0,3,6,0,23,0,False
1261,EX+: 우주 도구 개량 지원,277,16,0,0,1261,980,1080,1390,0,0,0,1096,999,0,0,3,6,18,2,0,False
1262,EX+: 우주 도구 개량 지원 2,277,16,0,600,1262,980,1080,1391,0,0,1261,1097,1000,0,0,3,6,18,0,0,False
1263,EX+: 우주 도구 개량 지원 3,277,16,0,480,1263,1000,1080,1392,0,0,1262,1098,1001,0,0,0,6,18,0,0,False
1264, 기지 주변 지질 조사,278,17,0,600,1264,1550,1700,1113,0,0,0,0,0,5408,0,0,1,0,0,1,False
1265, 중력 분포 효율 조사,279,17,0,600,1265,4920,5020,1114,0,0,0,0,0,5408,0,0,1,0,0,1,False
1266, 기초 광물 시료 대량 조달,280,17,0,600,1266,1550,1700,1115,0,0,0,0,0,5408,0,0,1,0,0,1,False
1267, 오이지스 마노 연속 채집,281,17,0,600,1267,750,850,1116,0,0,0,0,0,5408,0,0,1,0,0,1,False
1268, 잔잔한 사막 지질 조사,278,17,0,600,1268,1550,1700,1117,0,0,0,0,0,5408,0,0,2,0,0,1,False
1269, 광물 에테르 효율 조사,279,17,0,600,1269,4920,5020,1118,0,0,0,0,0,5408,0,0,2,0,0,1,False
1270, 중력 내성 자원 대량 조달,280,17,0,600,1270,1550,1700,1119,0,0,0,0,0,5408,0,0,2,0,0,1,False
1271, 중력 내성 자원 분포 조사,282,17,0,600,1271,1600,2000,1120,0,0,0,0,0,5408,0,0,2,0,0,1,False
1272, 게라스 만 주변 지질 조사,278,17,0,600,1272,1550,1700,1121,0,0,0,0,0,5419,0,0,3,0,0,1,False
1273, 기기 보수 자원 효율 조사,279,17,0,600,1273,4920,5020,1122,0,0,0,0,0,5419,0,0,3,0,0,1,False
1274, 에테르 파형 시료 대량 조달,280,17,0,600,1274,1550,1700,1123,0,0,0,0,0,5419,0,0,3,0,0,1,False
1275, 에테르 파형 시료 분포 조사,282,17,0,600,1275,1600,2000,1124,0,0,0,0,0,5419,0,0,3,0,0,1,False
1276, 오이지스 환경의 연속 채집 검증,283,17,0,600,1276,2350,2850,1125,0,0,0,0,0,5419,0,0,3,0,0,1,False
1277,닻산 주변 지질 조사,278,17,0,600,1277,2350,2500,1126,0,0,0,0,0,5422,0,0,4,0,0,0,False
1278,신소재 자원 대량 조달,280,17,0,600,1278,2600,3000,1127,0,0,0,0,0,5409,0,0,4,0,0,0,False
1279,오이지스 명반 조달 요청,285,17,0,600,1279,600,700,1128,0,0,0,0,0,5422,0,3,4,0,0,0,False
1280,중력 이상 대처용 분말 조달 요청,286,17,0,600,1280,1130,1370,1129,0,0,0,0,0,5422,0,3,4,0,0,0,False
1281,다용도 자원 정제 추출,284,17,0,600,1281,3700,4100,1130,0,0,0,0,0,5412,0,4,4,17,23,0,False
1282,오이지스 지사학용 정제 재료 추출,287,17,0,600,1282,1350,1600,1131,0,0,0,0,0,5409,0,4,4,0,0,0,False
1283,EX: 고에테르질 광물 효율 조사,279,17,0,600,1283,4100,4200,1132,0,0,0,0,0,5422,0,0,5,0,0,0,False
1284,EX: 남전기석 연속 채집,281,17,0,600,1284,4200,4800,1133,0,0,0,0,0,5409,0,0,5,0,0,0,False
1285,EX: 지층 시료 분포 조사,282,17,0,600,1285,5200,6400,1134,0,0,0,0,0,5409,0,0,5,0,0,0,False
1286,EX: 희귀 자원 연속 채집 검증,283,17,0,600,1286,9100,10800,1135,0,0,0,0,0,5409,0,0,5,0,0,0,False
1287,EX+: 중요 탐색 시료 정제 추출,284,17,0,300,1287,900,1300,1136,0,0,0,0,0,5409,0,4,6,0,15,0,False
1288,EX+: 희귀 에테르 광물 효율 조사,279,17,0,300,1288,1700,1800,1137,0,0,0,0,0,5408,0,0,6,0,20,0,False
1289,EX+: 지하 유적 발굴 지원,288,17,0,150,1289,6400,7400,1138,0,0,0,0,0,5413,0,0,6,18,2,0,False
1290,EX+: 선구자 생태 연구 지원,288,17,0,120,1290,9900,11400,1139,0,0,1289,0,0,5413,0,0,6,18,0,0,False
1291,EX+: 선구자 문명 발굴 지원,288,17,0,300,1291,1400,1750,1140,0,0,1290,0,0,5413,0,3,6,18,0,0,False
1292, 기지 주변 식생 조사,278,18,0,600,1292,1550,1700,1141,0,0,0,0,0,5409,0,0,1,0,0,1,False
1293, 지맥 상태 효율 조사,279,18,0,600,1293,4920,5020,1142,0,0,0,0,0,5409,0,0,1,0,0,1,False
1294, 기초 식물 시료 대량 조달,280,18,0,600,1294,1550,1700,1143,0,0,0,0,0,5409,0,0,1,0,0,1,False
1295, 뜬자갈초 연속 채집,281,18,0,600,1295,750,850,1144,0,0,0,0,0,5409,0,0,1,0,0,1,False
1296, 선구자의 오아시스 식생 조사,278,18,0,600,1296,1550,1700,1145,0,0,0,0,0,5418,0,0,2,0,0,1,False
1297, 수원 에테르 효율 조사,279,18,0,600,1297,4920,5020,1146,0,0,0,0,0,5418,0,0,2,0,0,1,False
1298, 선구자 연구 시료 대량 조달,280,18,0,600,1298,1550,1700,1147,0,0,0,0,0,5418,0,0,2,0,0,1,False
1299, 선구자 연구 시료 분포 조사,282,18,0,600,1299,1600,2000,1148,0,0,0,0,0,5418,0,0,2,0,0,1,False
1300, 뜬자갈 사막 북서쪽 식생 조사,278,18,0,600,1300,1550,1700,1149,0,0,0,0,0,5409,0,0,3,0,0,1,False
1301, 특수 섬유 자원 효율 조사,279,18,0,600,1301,4920,5020,1150,0,0,0,0,0,5409,0,0,3,0,0,1,False
1302, 기하 식물 시료 대량 조달,280,18,0,600,1302,1550,1700,1151,0,0,0,0,0,5409,0,0,3,0,0,1,False
1303, 기하 식물 시료 분포 조사,282,18,0,600,1303,1600,2000,1152,0,0,0,0,0,5409,0,0,3,0,0,1,False
1304, 오이지스 환경의 연속 채집 검증,283,18,0,600,1304,2350,2850,1153,0,0,0,0,0,5409,0,0,3,0,0,1,False
1305,뜬자갈 사막 남동쪽 식생 조사,278,18,0,600,1305,2350,2500,1154,0,0,0,0,0,5409,0,0,4,0,0,0,False
1306,부유 식물 시료 대량 조달,280,18,0,600,1306,2600,3000,1155,0,0,0,0,0,5422,0,0,4,0,0,0,False
1307,구불삼나무 덩굴 조달 요청,285,18,0,600,1307,600,700,1156,0,0,0,0,0,5409,0,3,4,0,0,0,False
1308,중력 이상 대처용 섬유 조달 요청,286,18,0,600,1308,1130,1370,1157,0,0,0,0,0,5409,0,3,4,0,0,0,False
1309,다용도 자원 정제 추출,284,18,0,600,1309,3700,4100,1158,0,0,0,0,0,5409,0,4,4,0,0,0,False
