key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
145,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"실은 기가스족이 이 땅을 노리고 있거든요~
그래서 몇 번이나 쫓아냈는데
이번엔 여기 물자를 노리기 시작했어요~","이 물자를 수송하다가 우리도 습격당해서요~
겨우겨우 여기까지 도망치긴 했는데
물자를 노리고 다시 습격해올 것 같아서요~","호위를 맡은 자들도 오면서 계속 싸우느라 지쳐서 말이죠~
누군가 도와주지 않을까~ 해서요.","호위를 맡으시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","역시 그렇겠죠~
그런 마음씨 착한 분이 어디
그렇게 쉽게 나타나겠어요~?",""
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"이곳 '성 다니펜의 눈물'은 이슈가르드에서
'성수'가 솟아나는 성스러운 샘으로 알려져 있어요.","저도 '성수'를 구하러 찾아왔는데
갑자기 위험한 물 정령이 나타나는 바람에……
부디 저 대신 '성수'를 모아주시겠어요?","","","","","",""
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"혹시 '성수'를 가지고 와주셨나요?","","","","마…… 맞아요. 바로 이거예요!
아, 이게 조금만 더 있으면 좋을 텐데요…….","","그렇군요…… 저기, 모험가님?
혹시 당신도 '성수'를 구하러
여기까지 찾아오신 건가요?",""
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"이 정도 있으면 의식에 필요한 양은 맞출 수 있겠어요.
그렇지만 여분도 어느 정도 있어야 하니까……
혹시 '성수'를 더 가지고 계신다면 꼭 제게 가져다주세요.
","","","","","","",""
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"'성수'는 이미 필요한 만큼 모았지만
무슨 일이 있을지 모르니 여분을 마련하고 싶어요.
혹시 '성수'를 더 가지고 계신다면 제가 받을게요.","","","","정말 고맙습니다.
당신은 이렇게 선한 일을 하셨으니
반드시 신께서 보살피실 거예요.","","그렇군요…….
저기 혹시…… 당신도 역시
의식에 '성수'를 가지고 가시려는 건가요?",""
150,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"거기 모험가 선생, 좀 도와주겠나?
나는 여기 청린 정제소 기술자인데……
댁 같은 모험가 선생한테 부탁할 게 있어서 말이야.","여기서 청린수를 정제할 때는 촉매로
'땅 정령의 핵'을 사용하고 있는데 말이지……
하필이면 지금 재고가 다 바닥났지 뭔가.","그래서 주변에 있는 '땅 정령'한테서 얻어볼까 하고
생각도 해봤는데…… 나는 싸움은 영 젬병이거든.
그러니까 모험가 선생이 나 대신 모아주면 안 될까?","부탁을 들어주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","내 부탁을 들어주는 건가!?
이거 정말 고맙군, 고마워!
그럼 '땅 정령의 핵'을 모아다 주게나!","","으음……그런가? 알았네.
억지로 부탁할 순 없지, 다른 사람을 찾겠네.",""
151,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"땅 정령의 핵'이 필요해.
청린수를 정제할 때 촉매로 쓰는 물건이거든.
그럼 잘 부탁하네! 모험가 선생.","땅 정령의 핵'은
근처에 있는 '땅 정령'을 쓰러뜨려서 얻을 수도 있고
바닥에 떨어져 있는 걸 모아도 돼. 어차피 다 똑같은 거니까.","아무튼, 많이만 가져와.
그럼 잘 부탁하지.","","","","",""
152,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"무슨 일이야, 모험가 선생.
혹시 '땅 정령의 핵'을 가지고 왔나?","","","","그래그래, 바로 이거야!
이 '땅 정령의 핵'이 필요했어.
자, 아직 더 필요하니까 팍팍 가져오라고!","","모험가 선생, 알겠나? '땅 정령의 핵'이야.
그걸 나한테 왕창 가져다주게!",""
153,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"거기 계신 모험가님.
혹시 '용머리 전진기지'까지
가실 일은 없으세요?","실은 북쪽 '용머리 전진기지'에
점성술 결과를 서둘러 알려야 하는데요…….
네? 결과가 뭐냐고요? 그건 극비사항이라서…….","평소 같으면 수행원이 함께 가줬겠지만
급한 일로 다들 밖에 나간 상태라…….
가시는 김에 제 호위도 맡아주시면 안 될까요?","호위를 맡으시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","알겠습니다.
아쉽지만 할 수 없죠.
어쩌지, 서둘러야 하는데…….",""
154,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"오, 이 운명적 만남에 감사해야겠군요.
줄다리 때문에 겁먹고 달아난 이 아이를 뒤쫓다가
그대로 길을 잃고 말았어요.","다른 상인들하고 합류하고 싶은데
이 아이가 마물이 내뿜는 기운 탓에 완전히 겁을 먹어서
도무지 움직이질 않는군요.","이 아이가 움직일 때까지
잠시만 곁에 있어주시겠어요?","곁에 있어주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","오, 당신을 제게 보내준 운명의 신에게 감사드립니다!","","오…… 운명적 만남은 아니었나 봅니다…….",""
155,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"지지룬, 맛있는 알 정말정말 좋아!
키키룬 친구들은 모두 알 정말정말 좋아!","그런데 지지룬은 지금 알이 없어!
지지룬은 알 모을 거야!","저기 봐, 저기 사다새가 있어.
지지룬한테 '사다새 알' 가져다줘!","사다새 알'을 가져다주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","지지룬은 두근두근이야……
맛있는 알 두근두근이야……","","지지룬은 실망이야……
맛있는 알 먹고 싶어……",""
156,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"'사다새 알' 가져왔어?","","","","지지룬은 아주아주 신나.
더 많이많이 가져다줘!","","'사다새 알' 많이많이 가져다줘!",""
157,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"'사다새 알' 가져다줘!","","","","","","",""
158,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"'사다새 알' 수북수북이야!
이걸로 짤랑짤랑 수북수북이야!","","","","","","",""
159,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"'사다새 알' 수북수북이야, 기분 좋아!
더 수북수북 갖고 싶어!","","","","지지룬은 콧노래 흥얼흥얼이야.
더 수북수북이야, 더 많이 수북수북이야!","","지지룬은 두근두근이야.
맛있는 알 수북수북 두근두근이야!",""
160,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"앗, 도와주세요, 모험가님!
제발요, 달리 부탁할 사람도 없어요!","숲에서 일하다가 '린드부름'한테 습격당했어요!
허겁지겁 여기까지 도망치긴 했는데……
어찌나 끈질긴지 아직도 쫓아와요!","부탁이에요, 모험가님!
저 무시무시한 '린드부름'을 물리쳐주세요!","물리쳐주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","이, 이럴 수가…….
이렇게 잔인한 분이 계시다니……!?",""
161,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"당신 누구냣치?
혹시 도와주러 온 거냣치?","여긴 친구들이 많이 죽은 슬픈 곳이닷치.
소중한 친구들이 두고 간 물건이 많이 떨어져 있닷치.
친구들이 남긴 물건을 다 모아주고 싶닷치.","부탁이닷치.
친구들의 추억이 담긴 물건을 모아달랏치!","실프족의 유품을 모으시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","정말 고맙닷치.
하지만 근처에 말썽쟁이 실프가 와있닷치.
조심해랏치.","","으앙, 피도 눈물도 없는 인간이닷치.
꼴도 보기 싫으니 당장 돌아가, 돌아가랏치!",""
162,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"친구들이 남긴 물건 가지고 왔냣치?","","","","정말 고맙닷치.
좀 더 찾아와달랏치.","","응? 물건이 없었냣치?",""
163,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"친구들이 남긴 물건을 모아달랏치.
찾으면 이리 가지고 오면 된닷치.","","","","","","",""
164,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"많이 모아서 기쁘닷치.
그치만 더 많이 있으면 좋겠닷치.","","","","","","",""
165,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"아직 있는 거냣치?
있으면 나한테 줘랏치.","","","","고맙닷치.
많이 많이 있는 게 좋닷치.","","그러냣치?
응, 없으면 그만 됐닷치.",""
166,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"음? 왜 이렇게 시끄럽냐고?
저 남자가 목욕탕에 출입금지 당했거든.
돌아가달라고 부탁하는 중이야.","마무쟈족이 추는 목욕 춤이 외설적이라고
다른 손님한테서 불만이 쇄도하고 있거든.
그만하라고 부탁했는데 귓등으로도 안 듣고…….","이제는 힘으로 막을 수밖에 없는 상황이야.
괜찮으면 당신도 좀 도와주지 않겠어?","처리를 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","그래……
마무쟈족이 힘 하나는 장사라서
불안하지만 나 혼자 어떻게든 해봐야지……",""
167,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"앗, 거기 가는 모험가님!
제 얘기 좀 들어주면 안 될까요?","실은 이제부터 청린 정제소로
거래를 마무리하러 가야 하는데 말이죠…….","요즘 여러 가지로 뒤숭숭하잖아요?
그래서 혼자 가기는 불안하니까
함께 가주셨으면 하는데…… 어떻게 안 될까요?","함께 가시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","뭐야, 놀리신 건가요?
그렇다면…… 이만 돌아가 주시죠.",""
168,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"모험가님 도와주세요!
야만신 이프리트 신도들이 이곳에서
야만신에게 바치는 의식을 치르려고 해요!","야만신 이프리트가 힘을 더 얻으면
우리 불멸대한테도 좋을 게 없겠죠…….","놈들이 의식에 쓰는 제기가 있을 겁니다.
의식을 지휘하는 아말쟈족 사제와 경비병 놈들을
이 땅에서 없애주실 순 없을까요!?","처리를 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","그렇군요…… 괜한 말씀을 드려 죄송합니다.
이렇게나 많은 적을 상대로 선뜻 나설 수는 없으시겠죠……
이길 수 있을지 여부도 불투명하니까요.",""
169,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"아말쟈족 신도들이 야만신 이프리트에게
바치는 의식을 멈춰주세요!","의식을 지휘하고 있는
아말쟈족 사제와 경비병을 쓰러뜨리는 겁니다.
그러면 놈들이 쓰는 제기도 찾을 수 있겠죠……!","아마 주변에 있는 신도들도 저항하겠지만
전부 다 이 땅에서 사라지게 해주십시오!
부디 조심하시기 바랍니다!","","","","",""
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"오, 아주 믿음직스러운 모험가님이군요.
그 멋진 두 팔로 저를 도와주시지 않겠습니까?","짐마차가 배달할 포도주를 떨어뜨린 것도 모른 채
급히도 떠나버렸습니다.","아주 좋은 포도주라 얼른 주워모아서
포도주 항구로 실어나르고 싶은데……
제 가느다란 팔로는 도저히 옮길 수가 없더군요……","옮겨주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","이, 이럴 수가…….
이럴 줄 알았으면 평소에 잘 단련해놓을 걸 그랬어…….",""
171,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"이야, 정말 고맙군!
모험가 선생 덕분에 잔뜩 모았어.","하지만 너무 품에 꼭꼭 숨겨두진 마.
혹시 품에 숨겨둔 게 더 있다면 나한테 다 넘겨주게.","","","","","",""
172,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"엇…… 혹시 모험가 선생,
'땅 정령의 핵'을 가지고 왔나?","","","","그래, 바로 이거야! 이게 필요했던 거야!
더 많이 가져다주게나!","","아직 남아있나?
있으면 어서 가져다줘.
내가 여길 떠나기 전에 말이지.",""
173,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"쉿!
지금은 정찰 임무 중이다. 큰 소리 내지 마라, 모험가…….
들키면 우린 죽은 목숨이야……!","잘 들어, 여기에는 제국 선발부대가 있어.
놈들이 어떻게 여기까지 들어왔는진 모르겠지만……
무슨 일을 꾸미고 있는지 여기서 살피는 거야.","……하지만 여기로 곧 신도화된 실프가 몰려올 것 같군.
놈들이 제국군하고 맞붙으면 엄청난 소동이 일어나겠지…….
그러니 한발 앞서 제국군을 물리치고 전면 대결을 막아야 해!","작전을 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","부탁을 들어주는 건가!
정말 고맙네, 은혜는 잊지 않겠어…….","","그렇군…… 역시 혼자서 돌파하진 못하겠지.
양쪽 상황을 좀 더 지켜보며 병력부터 파악해둘까…….",""
174,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"오, 믿음직한 모험가님! 마침 잘 오셨어요.
이곳 코볼드군 시굴지에 수상한 움직임이 있다는
정보를 얻고 정찰하러 왔습니다만……","이미 시굴 작업이 시작된 듯합니다.
놈들이 아직 우리 존재를 눈치채지 못했으니
지금이라면 기습해서 방해할 수 있을 거예요!","혹시 괜찮다면
'코볼드족 채굴 도구' 부수는 걸 도와주세요.
흑와단에 당신의 이름을 알릴 좋은 기회이기도 하니까요.","작전을 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","실적을 올릴 좋은 기회인데 그걸 그냥 보내시다니…….",""
175,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"부탁입니다, 제발 도와주세요!
딸하고 여기를 지나고 있는데 '마지막 백성' 신자가
느닷없이 덮쳐와서 딸을 끌고 갔어요!","놈들은 딸을 데리고 이 안으로 사라졌습니다.
아아, 이러다간 제 딸이
'구세신 달라가브'의 제물이 되겠어요!","자비롭고 용감한 모험가님, 부탁입니다!
제발 '마지막 백성'한테서 제 딸을 구해주세요!","구출을 도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","정말 고맙습니다!
딸은 이 안에 있을 겁니다!
","","이럴 수가……
이제 어찌해야…….
",""
176,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"'마지막 백성'한테서 제 딸을 구해주세요!
딸은 이 안에 있을 겁니다!","","","","","","",""
