#,Name,Description,Icon,ParamModifier,VFX,Log,Unknown0,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,PartyListPriority,CanIncreaseRewards,ParamEffect,TargetType,Flags,Flag2,Unknown_70_1,Unknown2,LockMovement,Unknown3,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,NoLogVfx,Unknown5,CanStatusOff,IsFcBuff,Invisibility,Unknown6,Unknown_70_2,Unknown7
1198,생기,MP가 서서히 회복되는 상태.,213907,10,0,0,0,0,115,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1199,단체 질주,이동 속도가 향상된 상태. 전투 중에는 효과가 사라진다.,213908,0,0,0,0,0,115,1,16,1,0,18,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1200,맹독 화살,독에 중독되어 HP가 서서히 줄어드는 상태.,212616,10,0,0,0,0,1,2,1,10,0,0,0,0,0,0,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1201,폭풍 화살,바람속성 피해로 HP가 서서히 줄어드는 상태.,212617,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1202,대지신의 연가,받는 HP 회복 효과가 향상되는 상태.,212618,10,0,0,0,0,24,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1203,정신 교란,물리 공격과 마법 공격으로 주는 피해량이 감소하는 상태.,213917,-5,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1204,자각몽,MP가 서서히 회복되는 상태.,213909,60,0,0,0,0,120,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1205,화염 방사,전방 부채꼴 범위 안의 대상에게 지속 피해를 주는 상태.,213017,0,0,0,0,0,1,1,16,0,0,0,0,27,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1206,운명의 수레바퀴: 효과,받는 피해량이 감소하는 상태.,213226,-10,0,0,65,0,99,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1207,자애,회복마법 회복량이 증가한 상태.,213910,30,0,0,0,0,117,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1208,받는 피해량 증가,받는 피해량이 증가하는 상태.,215020,10,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1209,거리 유지,"일부를 제외한 밀쳐내기와 끌어당기기를 무효화하는 상태.
물리 공격을 받으면 공격자에게 둔화를 부여한다.",213915,3139,0,0,0,0,1,1,16,30,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1210,선더쟈,번개속성 피해로 HP가 서서히 줄어드는 상태.,212657,10,0,0,62,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1211,삼연속 마법,마법을 시전 시간 없이 실행할 수 있는 상태.,219621,0,0,0,0,3,1,1,16,0,2,27,0,19,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1212,루인라 강화,루인쟈를 실행할 수 있는 상태.,219481,0,0,0,0,4,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1213,에기의 가호,적에게 주는 피해량이 증가하는 상태.,212681,5,0,0,0,0,1,1,16,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1214,바이오가,HP가 서서히 줄어드는 상태.,212682,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1215,미아즈가,HP가 서서히 줄어드는 상태.,212683,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1216,과중 운반,"상당히 무거운 물건을 운반하는 상태.
일정 시간이 지나면 피로해져 물건을 떨어뜨린다.",216246,0,6,0,0,0,1,2,4,100,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1217,실바람,다음 1번의 기술을 MP 소비 없이 시전할 수 있는 상태.,212631,0,0,0,0,0,1,1,16,0,0,6,0,19,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1218,신성한 축복,받는 피해량이 일부 감소하는 상태.,212632,0,0,0,0,0,25,1,16,60,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1219,대사면,"이 상태를 부여한 백마도사가 시전하는 일부 회복마법의 회복 효과를 받으면, 자신의 HP가 추가로 회복되는 상태.",212637,100,0,0,0,0,25,1,16,60,0,0,0,28,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1220,심모원려책,HP가 일정 이하가 되거나 지속시간이 끝나면 회복이 발동하는 상태.,212808,100,0,0,0,0,29,1,16,60,0,0,0,25,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1221,연환계,받는 피해가 극대화될 확률이 증가하는 상태.,212809,-50,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1222,요정의 결합,대상을 지속적으로 회복시키는 상태.,212810,-10,0,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1223,결합 대상,요정에게서 지속 회복 효과를 받는 상태.,212811,0,0,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
1224,별의 지배자,지상의 별을 발생시킨 상태.,213241,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1225,주는 피해량 증가,적에게 주는 피해량이 증가하는 상태.,215519,10,0,0,39,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1226,받는 피해량 감소,받는 피해량이 감소하는 상태.,215021,-10,0,0,40,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1227,설풍,베기 저항이 떨어진 상태.,213303,-10,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1228,피안화,HP가 서서히 줄어드는 상태.,213304,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1229,필살검: 회천,다음 무기 기술로 주는 피해량이 증가한 상태.,213305,50,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1230,치유,지속적으로 HP가 회복되는 상태.,212626,10,0,0,0,0,1,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1231,묵상,검기가 지속적으로 증가하는 상태.,213306,10,0,0,0,0,1,1,16,0,0,4,0,27,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1232,심안,다음 1회의 받는 피해량이 감소하는 상태.,213307,-20,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1233,명경지수,무기 기술이 무조건 콤보로 판정되는 상태.,219641,0,0,0,0,3,1,1,16,0,2,27,0,21,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1234,버파이어 시전 가능,버파이어를 실행할 수 있는 상태.,213402,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1235,버스톤 시전 가능,버스톤을 실행할 수 있는 상태.,213403,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1236,제비오름 효과 향상,다음에 실행하는 제비오름의 위력이 증가한 상태.,213310,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1237,흩뿌리기 효과 향상,다음 흩뿌리기 시전 시 흑마나와 백마나가 더 많이 축적되는 상태.,213404,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1238,가속화,"다음 1회의 버선더가, 버에어로가, 임팩트를 시전 시간 없이 사용할 수 있는 상태.
임팩트의 위력이 증가하며, 버선더가 또는 버에어로가를 시전하면 버파이어 시전 가능 및 버스톤 시전 가능 효과가 반드시 발동한다.",213405,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1239,성원,마법 공격으로 주는 피해량이 증가하는 상태.,213409,10,0,0,0,0,112,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1240,필살검: 지천,"받는 피해량이 감소하고, 적에게 반격 피해를 주는 상태.",214820,-20,975,0,0,0,111,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1241,겨루기,"대상에게 주는 피해량이 증가하고, 대상에게서 받는 피해량이 감소하는 상태.",214821,0,0,0,0,0,1,1,16,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1242,겨루기 상대,"시전한 적마도사를 대상으로, 받는 피해량이 증가하고 주는 피해량은 감소한 상태.",214822,10,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
1243,환영 강타 시전 가능,환영 강타를 실행할 수 있는 상태.,212583,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1244,질풍의 극의,질풍의 극의를 실행할 수 있는 상태.,212530,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1245,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1246,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1247,하루별읽기[낮],지속적으로 HP가 회복되는 상태.,213254,10,0,0,0,0,99,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1248,큰별의 지배자,지상의 별을 발생시킨 상태.,213242,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1249,연속 마법,다음에 사용하는 마법을 시전 시간 없이 실행할 수 있는 상태.,213406,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1250,진북,공격 방향 조건이 있는 기술이 어떤 방향에서나 성공하는 상태.,213903,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1251,포탑 수리 중,포탑을 설치할 수 없는 상태.,213018,0,0,0,0,0,1,2,17,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1252,개안,심안이 성공한 상태.,213308,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1253,표식,표적으로 점찍힌 상태.,215026,0,30,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1254,빙결,"몸이 얼어붙어, 행동이 불가능하고 HP가 서서히 줄어드는 상태.",215637,50,18,0,0,0,1,2,17,100,0,0,0,32,0,0,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1255,불속성 저항 감소[강],불속성 저항이 크게 떨어진 상태.,215595,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1256,부상,부상당해 적에게 주는 피해량이 감소하는 상태. 특정 공격으로 받는 피해량이 증가한다.,215763,-10,35,0,0,0,1,2,17,100,0,0,0,25,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1257,강제 이동,지정된 방향으로 계속 이동하는 상태.,215773,0,0,0,67,0,1,2,17,200,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1258,구속,이동이 불가능한 상태.,215003,0,0,0,1,0,1,2,17,100,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1259,노화,노인이 된 상태. 이동 속도가 감소한다.,215771,0,0,0,69,0,1,2,17,200,0,2,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1260,번개속성 저항 감소[강],번개속성 저항이 크게 떨어진 상태.,215597,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1261,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1262,채집 HQ 획득률 증가 2(한정),"다음 채집 시 1회에 한해 HQ 획득률이 증가한 상태. HQ를 입수할 수 없는 상태가 부여되어 있거나, 채집물이 HQ가 존재하지 않는 아이템이면 효과가 없다.",216010,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1263,서서히 HP 회복,지속적으로 HP가 회복되는 상태.,212626,10,0,0,0,0,1,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1264,빛의 결의,빛의 전사로서 굳게 결의하여 자신의 한계를 초월한 상태.,215711,10,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1265,빛의 결의,빛의 전사로서 굳게 결의하여 자신의 한계를 초월한 상태.,215711,10,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1266,투명[강],몸이 투명해져 마물의 공격을 받지 않는 상태.,216209,0,0,0,0,0,1,1,16,2,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1267,매달리기,대롱대롱 매달린 상태.,215764,0,0,0,0,0,1,1,16,100,0,20,3,0,0,0,0,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False
1268,이벤트 중,이벤트가 발생한 상태.,215765,0,27,0,0,0,1,1,0,100,0,0,0,0,0,0,0,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False
