#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2000870,흑와단의 보급품,배에 실을 짐 3 (임시),흑와단의 보급품,0,0,0,1,0,0,False,66562,21003,1,1,1,3,0,0
2000871,코볼드 사제의 철모,코볼드 NM 투구 (임시),코볼드 사제의 철모,0,0,0,1,0,0,False,66401,21002,1,1,1,3,0,0
2000872,마안의 눈물,마안의 눈물,마안의 눈물,0,0,0,1,0,0,False,0,20662,1,99,1,3,0,0
2000873,봄의 약손가락,봄의 약손가락,봄의 약손가락,0,0,0,1,0,0,False,0,22623,0,99,1,3,0,0
2000874,불꽃휘석,불꽃휘석,불꽃휘석,0,0,0,1,0,0,False,0,21468,0,99,1,3,0,0
2000875,불도마뱀의 가연성 액체,불도마뱀의 가연성 액체,불도마뱀의 가연성 액체,0,0,0,1,0,0,False,0,20641,0,99,1,3,0,0
2000876,흰늑대 모피,흰늑대 모피,흰늑대 모피,0,0,0,1,0,0,False,0,22018,0,99,1,3,0,0
2000877,네이팜의 작은손가락,네이팜의 작은손가락,네이팜의 작은손가락,0,0,0,1,0,0,False,0,22623,1,99,1,3,0,0
2000878,부드러운 양고기,부드러운 양고기,부드러운 양고기,0,0,0,1,0,0,False,0,25153,1,99,1,3,0,0
2000879,생태 조사용 흙,생태 조사용 흙,생태 조사용 흙,0,0,0,1,0,0,False,0,21464,0,99,1,3,0,0
2000880,히포그리프 다릿살,히포그리프 다릿살,히포그리프 다릿살,0,0,0,1,0,0,False,0,25152,1,99,1,3,0,0
2000881,번개도마뱀의 힘줄,번개도마뱀의 힘줄,번개도마뱀의 힘줄,0,0,0,1,0,0,False,0,25153,1,99,1,3,0,0
2000882,얼음 정령의 핵,얼음 정령의 핵,얼음 정령의 핵,0,0,0,1,0,0,False,0,21266,1,99,1,3,0,0
2000883,숨겨진 편지,고대 문자가 새겨진 돌,숨겨진 편지,0,0,0,1,0,0,False,65996,25906,1,3,1,3,0,0
2000884,새 마도서,새 마도서,새 마도서,0,0,0,1,0,0,False,65996,26002,1,1,1,3,0,0
2000885,크리햐의 편지,지시서,크리햐의 편지,0,0,0,1,0,0,False,65997,25918,1,1,1,3,0,0
2000886,팔팔한 청어,생선,팔팔한 청어,0,0,0,1,0,0,False,65997,29010,1,1,1,3,0,0
2000887,특제 장어파이,파이,특제 장어파이,0,0,0,1,0,0,False,65997,24305,1,1,1,3,0,0
2000888,동전이 가득 든 자루,보석,동전이 가득 든 자루,0,0,0,1,0,0,False,65997,26001,1,1,1,3,0,0
2000889,의문의 가죽주머니,스카프,의문의 가죽주머니,0,0,0,1,0,0,False,65997,25919,1,1,1,3,0,0
2000890,엘드기스의 파레오,자루,엘드기스의 파레오,0,0,0,1,0,0,False,65997,23301,1,1,1,3,0,0
2000891,비장의 포도주,술,비장의 포도주,0,0,0,1,0,0,False,65997,25057,1,1,1,3,0,0
2000892,작은 지팡이,작은 지팡이,작은 지팡이,0,0,0,1,0,0,False,66252,32404,1,1,1,3,0,0
2000893,보수 공사용 석재,보수 공사용 석재,보수 공사용 석재,0,0,0,1,0,0,False,0,22615,0,99,1,0,0,0
2000894,질 좋은 보수 공사용 석재,질 좋은 보수 공사용 석재,질 좋은 보수 공사용 석재,0,0,0,1,0,0,False,0,22615,0,99,1,0,0,0
2000895,눈벽돌,눈벽돌,눈벽돌,0,0,0,1,0,0,False,0,29001,0,99,1,0,0,0
2000896,커르다스 석회암,커르다스 석회암,커르다스 석회암,0,0,0,1,0,0,False,0,22615,0,99,1,0,0,0
2000897,푸른 미스릴 광석,푸른 미스릴 광석,푸른 미스릴 광석,0,0,0,1,0,0,False,0,21208,0,99,1,0,0,0
2000898,질 좋은 푸른 미스릴 광석,질 좋은 푸른 미스릴 광석,질 좋은 푸른 미스릴 광석,0,0,0,1,0,0,False,0,21208,0,99,1,0,0,0
2000899,대빙벽의 얼음 조각,대빙벽의 얼음 조각,대빙벽의 얼음 조각,0,0,0,1,0,0,False,0,20003,0,99,1,0,0,0
2000900,딱딱한 대빙벽의 얼음 조각,딱딱한 대빙벽의 얼음 조각,딱딱한 대빙벽의 얼음 조각,0,0,0,1,0,0,False,0,20015,0,99,1,0,0,0
2000901,백철 광석,백철 광석,백철 광석,0,0,0,1,0,0,False,0,21216,0,99,1,0,0,0
2000902,수선용 석재,수선용 석재,수선용 석재,0,0,0,1,0,0,False,0,22615,0,99,1,0,0,0
2000903,커르다스의 동토,커르다스의 동토,커르다스의 동토,0,0,0,1,0,0,False,0,21203,0,99,1,0,0,0
2000904,커르다스의 영구동토,커르다스의 영구동토,커르다스의 영구동토,0,0,0,1,0,0,False,0,21203,0,99,1,0,0,0
2000905,비공전함 장갑재,비공전함 장갑재,비공전함 장갑재,0,0,0,1,0,0,False,0,20953,0,99,1,0,0,0
2000906,비공전함 초경합금,비공전함 초경합금,비공전함 초경합금,0,0,0,1,0,0,False,0,20960,0,99,1,0,0,0
2000907,유적의 크리스탈,유적의 크리스탈,유적의 크리스탈,0,0,0,1,0,0,False,0,20015,0,99,1,0,0,0
2000908,흠집 난 알라그의 돌,흠집 난 알라그의 돌,흠집 난 알라그의 돌,0,0,0,1,0,0,False,0,21300,0,99,1,0,0,0
2000909,결정화된 뿌리,결정화된 뿌리,결정화된 뿌리,0,0,0,1,0,0,False,0,20015,0,99,1,0,0,0
2000910,결정화된 줄기,결정화된 줄기,결정화된 줄기,0,0,0,1,0,0,False,0,20009,0,99,1,0,0,0
2000911,커르다스 박하,커르다스 박하,커르다스 박하,0,0,0,1,0,0,False,0,25016,0,99,1,0,0,0
2000912,질 좋은 커르다스 박하,질 좋은 커르다스 박하,질 좋은 커르다스 박하,0,0,0,1,0,0,False,0,25016,0,99,1,0,0,0
2000913,질 좋은 참나무 원목,질 좋은 참나무 원목,질 좋은 참나무 원목,0,0,0,1,0,0,False,0,22401,0,99,1,0,0,0
2000914,난쟁이잡초,난쟁이잡초,난쟁이잡초,0,0,0,1,0,0,False,0,25010,0,99,1,0,0,0
2000915,유목의 가지,유목의 가지,유목의 가지,0,0,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000916,유목의 줄기,유목의 줄기,유목의 줄기,0,0,0,1,0,0,False,0,22401,0,99,1,0,0,0
2000917,점박하늘소,점박하늘소,점박하늘소,0,0,0,1,0,0,False,0,27002,0,99,1,0,0,0
2000918,병든 나무껍질,병든 나무껍질,병든 나무껍질,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000919,곧은 가지,곧은 가지,곧은 가지,0,0,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000920,고원티크나무 원목,고원티크나무 원목,고원티크나무 원목,0,0,0,1,0,0,False,0,22403,0,99,1,0,0,0
2000921,흠집 난 나무껍질,흠집 난 나무껍질,흠집 난 나무껍질,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000922,부호가 새겨진 나무껍질,부호가 새겨진 나무껍질,부호가 새겨진 나무껍질,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000923,유물 조각,유물 조각,유물 조각,0,0,0,1,0,0,False,0,21457,0,99,1,0,0,0
2000924,오염된 알라그의 돌,오염된 알라그의 돌,오염된 알라그의 돌,0,0,0,1,0,0,False,0,21300,0,99,1,0,0,0
2000925,발판용 목재,발판용 목재,발판용 목재,0,0,0,1,0,0,False,0,22403,0,99,1,0,0,0
2000926,결정화된 잡초,결정화된 잡초,결정화된 잡초,0,0,0,1,0,0,False,0,20015,0,99,1,0,0,0
2000927,일부 결정화된 가지,일부 결정화된 가지,일부 결정화된 가지,0,0,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000928,일부 결정화된 줄기,일부 결정화된 줄기,일부 결정화된 줄기,0,0,0,1,0,0,False,0,22410,0,99,1,0,0,0
2000929,예리한 화살촉,화살 (임시),예리한 화살촉,0,0,0,1,0,0,False,66398,27241,1,3,1,3,0,0
2000930,골렘의 영혼석,골렘의 영혼석,골렘의 영혼석,0,0,0,1,0,0,False,66510,21202,1,1,1,3,0,0
2000931,절령체 항아리,절령체 항아리,절령체 항아리,0,0,0,1,0,0,False,0,22603,1,1,1,3,0,0
2000932,편속성 크리스탈,무거운 절령체 항아리,편속성 크리스탈,0,0,0,1,0,0,False,66510,20649,1,1,1,3,0,0
2000933,드래곤족의 뼈,드래곤 뼈 (임시),드래곤족의 뼈,0,0,0,1,0,0,False,66481,22202,1,1,1,3,0,0
2000934,달라가브의 파편,유물 (임시),달라가브의 파편,0,0,0,1,0,0,False,66530,25919,1,1,1,3,0,0
2000935,랄거의 부적,랄거의 부적,랄거의 부적,0,0,0,1,0,0,False,66292,26151,1,1,1,3,0,0
2000936,소울 크리스탈,발굴된 소울 크리스탈 (임시),소울 크리스탈,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000937,의문의 마석,요정이 깃든 돌 (임시),의문의 마석,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000938,의문의 마석,아 토와 칸트의 비석 (임시),의문의 마석,0,0,0,1,0,0,False,66615,26008,1,1,1,3,0,0
2000939,새 장갑,새 장갑 (임시),새 장갑,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000940,새 의복,새 치마바지 (임시),새 의복,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000941,새 부츠,새 장화 (임시),새 부츠,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000942,새 의복,새 머리장식 (임시),새 의복,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000943,새 의복,새 로브 (임시),새 의복,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000944,아 토와 칸트의 유골,부서진 성궤 (임시),아 토와 칸트의 유골,0,0,0,1,0,0,False,66619,25055,1,1,1,3,0,0
2000945,용안의 묵주,용안의 묵주,용안의 묵주,0,0,0,1,0,0,False,66476,21002,1,1,1,3,0,0
2000946,바커스 포도 잎,포도 이파리 (임시),바커스 포도 잎,0,0,0,1,0,0,False,66386,25016,1,1,1,3,0,0
2000947,크리스탈 타워 조각상,신앙의 상징 완성품 임시),크리스탈 타워 조각상,0,0,0,1,0,0,False,66531,21002,1,1,1,3,0,0
2000948,망자의 재,시련을 달성한 증거(임시)의 남은 재,망자의 재,0,0,0,1,0,0,False,66591,22210,1,1,1,3,0,0
2000949,신비한 크리스탈,나이트의 증표 (임시),신비한 크리스탈,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000950,꽃꿀 향수,꽃꿀로 만든 향료 (임시),꽃꿀 향수,0,0,0,1,0,0,False,66505,20644,1,1,1,3,0,0
2000951,에테르 계측기,계측기 (임시),에테르 계측기,0,0,0,1,0,0,False,66597,21003,1,1,1,3,0,0
2000952,니메이아 백합 꽃다발,꽃 (임시),니메이아 백합 꽃다발,0,0,0,1,0,0,False,66624,22627,1,1,1,3,0,0
2000953,니메이아 백합 꽃다발,꽃 (임시),니메이아 백합 꽃다발,0,0,0,1,0,0,False,66626,22627,1,1,1,3,0,0
2000954,요마의 신선한 피,Lv45 마물의 피 (임시),요마의 신선한 피,0,0,0,1,0,0,False,66609,22601,1,1,1,3,0,0
2000955,이크살의 생피,이크살의 피 (임시),이크살의 생피,0,0,0,1,0,0,False,66613,22601,1,1,1,3,0,0
2000956,코볼드의 생피,코볼드의 피 (임시),코볼드의 생피,0,0,0,1,0,0,False,66613,22601,1,1,1,3,0,0
2000957,지식강의 생피,PC종족의 피 (임시),지식강의 생피,0,0,0,1,0,0,False,66613,22601,1,1,1,3,0,0
2000958,마르세트의 특제 연금약,제초제 (임시),마르세트의 특제 연금약,0,0,0,1,0,0,False,66343,20645,306,1,1,3,0,0
2000959,독한 말벌주,독한 말벌주,독한 말벌주,0,0,0,1,0,0,False,66351,24403,306,1,1,3,0,0
2000960,찬물이 든 물병,황산 (임시),찬물이 든 물병,0,0,0,1,0,0,False,66397,22614,306,1,1,3,0,0
2000961,커르다스 식초,커르다스 식초,커르다스 식초,0,0,0,1,0,0,False,66463,25452,306,1,1,3,0,0
2000962,향신료 폭탄,오거 약화제 (임시),향신료 폭탄,0,0,0,1,0,0,False,66530,25919,306,1,1,3,0,0
2000963,정화의 성수,성스러운 빛 (임시),정화의 성수,0,0,0,1,0,0,False,66545,22614,306,1,1,3,0,0
2000964,미완성된 학자의 의복,재단된 영혼비단 천 (임시),미완성된 학자의 의복,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000965,절단된 봉인석,봉인석 파편 (임시),절단된 봉인석,0,0,0,1,0,0,False,66545,21452,1,1,1,3,0,0
2000966,노라크시아의 유해,이벤트 아이템 339 (임시),노라크시아의 유해,0,0,0,1,0,0,False,66414,26024,1,1,1,3,0,0
2000967,맥주 항구 정기 보고서,경위서 (임시),맥주 항구 정기 보고서,0,0,0,1,0,0,False,66680,26153,1,1,1,3,0,0
2000968,황혼박쥐 날개,황혼박쥐의 비막 (임시),황혼박쥐 날개,0,0,0,1,0,0,False,66681,21955,1,5,1,3,0,0
2000969,빌츠위스에게 보내는 편지,어머니가 보낸 편지 (임시),빌츠위스에게 보내는 편지,0,0,0,1,0,0,False,66682,25918,1,1,1,3,0,0
2000970,사다새 독액,코카트리스 독 (임시),사다새 독액,0,0,0,1,0,0,False,66684,20626,1,3,1,3,0,0
2000971,로랜드 포도주,위문용 술 (임시),로랜드 포도주,0,0,0,1,0,0,False,66685,25057,1,2,1,3,0,0
2000972,향기별꽃,헌화용 꽃 (임시),향기별꽃,0,0,0,1,0,0,False,66686,25008,1,1,1,3,0,0
2000973,낡은 단검,,낡은 단검,0,0,0,1,0,0,False,66318,30362,1,1,1,3,0,0
2000974,잔라크 지도,,잔라크 지도,0,0,0,1,0,0,False,66318,26151,1,1,1,3,0,0
2000975,무럭무럭 발모제,무럭무럭 발모제,무럭무럭 발모제,0,0,0,1,0,0,False,66287,22606,1,1,1,3,0,0
2000976,무성무성 발모제,,무성무성 발모제,0,0,0,1,0,0,False,66493,22606,1,1,1,3,0,0
2000977,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000978,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000979,요마 전집 '얼어붙은 자' 페이지,,요마 전집 '얼어붙은 자' 페이지,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000980,낮은음 악어 고기,,낮은음 악어 고기,0,0,0,1,0,0,False,0,25153,1,99,1,3,0,0
2000981,요마 전집 '이계의 불꽃을 품은 자' 페이지,,요마 전집 '이계의 불꽃을 품은 자' 페이지,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000982,요마 전집 '어둠을 나는 자' 페이지,,요마 전집 '어둠을 나는 자' 페이지,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000983,요마 전집 '깨물어 으깨는 자' 페이지,,요마 전집 '깨물어 으깨는 자' 페이지,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000984,흙도롱뇽 스테이크,,흙도롱뇽 스테이크,0,0,0,1,0,0,False,66463,24352,1,1,1,3,0,0
2000985,작은 열쇠,,작은 열쇠,0,0,0,1,0,0,False,0,25904,1,99,1,0,0,0
2000986,수수께끼의 석판,,수수께끼의 석판,0,0,0,1,0,0,False,0,21470,1,99,1,0,0,0
2000987,로웨나의 차용증,로웨나의 차용증,로웨나의 차용증,0,0,0,1,0,0,False,66241,25906,1,1,1,3,0,0
2000988,낡은 브라부라,낡은 브라부라,낡은 브라부라,0,0,0,1,0,0,False,66655,21003,1,1,1,3,0,0
2000989,낡은 커르타나,낡은 커르타나,낡은 커르타나,0,0,0,1,0,0,False,66656,21003,1,1,1,3,0,0
2000990,낡은 스파이라이,낡은 스파이라이,낡은 스파이라이,0,0,0,1,0,0,False,66657,21003,1,1,1,3,0,0
2000991,낡은 게 볼그,낡은 게 볼그,낡은 게 볼그,0,0,0,1,0,0,False,66658,21003,1,1,1,3,0,0
2000992,낡은 은하수 지팡이,낡은 은하수 지팡이,낡은 은하수 지팡이,0,0,0,1,0,0,False,66659,21003,1,1,1,3,0,0
2000993,낡은 타이러스,낡은 타이러스,낡은 타이러스,0,0,0,1,0,0,False,66660,21003,1,1,1,3,0,0
2000994,낡은 아르테미스의 활,낡은 아르테미스의 활,낡은 아르테미스의 활,0,0,0,1,0,0,False,66661,21003,1,1,1,3,0,0
2000995,낡은 위유베르,낡은 위유베르,낡은 위유베르,0,0,0,1,0,0,False,66662,21003,1,1,1,3,0,0
2000996,낡은 자나디서,낡은 자나디서,낡은 자나디서,0,0,0,1,0,0,False,66663,21003,1,1,1,3,0,0
2000997,알루미나 입자,알루미나 입자,알루미나 입자,0,0,0,1,0,0,False,66655,21204,1,1,1,3,0,0
2000998,알루미나 입자,알루미나 입자,알루미나 입자,0,0,0,1,0,0,False,66656,21204,1,1,1,3,0,0
2000999,알루미나 입자,알루미나 입자,알루미나 입자,0,0,0,1,0,0,False,66657,21204,1,1,1,3,0,0
2001000,알루미나 입자,알루미나 입자,알루미나 입자,0,0,0,1,0,0,False,66658,21204,1,1,1,3,0,0
2001001,알루미나 입자,알루미나 입자,알루미나 입자,0,0,0,1,0,0,False,66659,21204,1,1,1,3,0,0
2001002,알루미나 입자,알루미나 입자,알루미나 입자,0,0,0,1,0,0,False,66660,21204,1,1,1,3,0,0
2001003,알루미나 입자,알루미나 입자,알루미나 입자,0,0,0,1,0,0,False,66661,21204,1,1,1,3,0,0
2001004,알루미나 입자,알루미나 입자,알루미나 입자,0,0,0,1,0,0,False,66662,21204,1,1,1,3,0,0
2001005,알루미나 입자,알루미나 입자,알루미나 입자,0,0,0,1,0,0,False,66663,21204,1,1,1,3,0,0
2001006,암다포르 석판,암다포르 석판,암다포르 석판,0,0,0,1,0,0,False,66655,26201,1,1,1,3,0,0
2001007,암다포르 석판,암다포르 석판,암다포르 석판,0,0,0,1,0,0,False,66656,26201,1,1,1,3,0,0
2001008,암다포르 석판,암다포르 석판,암다포르 석판,0,0,0,1,0,0,False,66657,26201,1,1,1,3,0,0
2001009,암다포르 석판,암다포르 석판,암다포르 석판,0,0,0,1,0,0,False,66658,26201,1,1,1,3,0,0
2001010,암다포르 석판,암다포르 석판,암다포르 석판,0,0,0,1,0,0,False,66659,26201,1,1,1,3,0,0
2001011,암다포르 석판,암다포르 석판,암다포르 석판,0,0,0,1,0,0,False,66660,26201,1,1,1,3,0,0
2001012,암다포르 석판,암다포르 석판,암다포르 석판,0,0,0,1,0,0,False,66661,26201,1,1,1,3,0,0
2001013,암다포르 석판,암다포르 석판,암다포르 석판,0,0,0,1,0,0,False,66662,26201,1,1,1,3,0,0
2001014,암다포르 석판,암다포르 석판,암다포르 석판,0,0,0,1,0,0,False,66663,26201,1,1,1,3,0,0
2001015,사본: 대용병 전설,사본: 대용병 전설,사본: 대용병 전설,0,0,0,1,0,0,False,66655,26002,1,1,1,3,0,0
2001016,사본: 트리스트럼의 노래,사본: 트리스트럼의 노래,사본: 트리스트럼의 노래,0,0,0,1,0,0,False,66656,26002,1,1,1,3,0,0
2001017,사본: 쌍표범의 투혼,사본: 쌍표범의 투혼,사본: 쌍표범의 투혼,0,0,0,1,0,0,False,66657,26002,1,1,1,3,0,0
2001018,사본: 레네트 복음서,사본: 레네트 복음서,사본: 레네트 복음서,0,0,0,1,0,0,False,66658,26002,1,1,1,3,0,0
2001019,사본: 청동호수 문서,사본: 청동호수 문서,사본: 청동호수 문서,0,0,0,1,0,0,False,66659,26002,1,1,1,3,0,0
2001020,사본: 어느 주술사의 수필,사본: 어느 주술사의 수필,사본: 어느 주술사의 수필,0,0,0,1,0,0,False,66660,26002,1,1,1,3,0,0
2001021,사본: 길버트 시가집,사본: 길버트 시가집,사본: 길버트 시가집,0,0,0,1,0,0,False,66661,26002,1,1,1,3,0,0
2001022,사본: 위유베르,사본: 위유베르,사본: 위유베르,0,0,0,1,0,0,False,66662,26002,1,1,1,3,0,0
2001023,사본: 마법 대전기,사본: 마법 대전기,사본: 마법 대전기,0,0,0,1,0,0,False,66663,26002,1,1,1,3,0,0
2001024,이프리트의 불꽃,이프리트의 불꽃,이프리트의 불꽃,0,0,0,1,0,0,False,66655,25911,1,1,1,3,0,0
2001025,이프리트의 불꽃,이프리트의 불꽃,이프리트의 불꽃,0,0,0,1,0,0,False,66656,25911,1,1,1,3,0,0
2001026,이프리트의 불꽃,이프리트의 불꽃,이프리트의 불꽃,0,0,0,1,0,0,False,66657,25911,1,1,1,3,0,0
2001027,이프리트의 불꽃,이프리트의 불꽃,이프리트의 불꽃,0,0,0,1,0,0,False,66658,25911,1,1,1,3,0,0
2001028,이프리트의 불꽃,이프리트의 불꽃,이프리트의 불꽃,0,0,0,1,0,0,False,66659,25911,1,1,1,3,0,0
2001029,이프리트의 불꽃,이프리트의 불꽃,이프리트의 불꽃,0,0,0,1,0,0,False,66660,25911,1,1,1,3,0,0
2001030,이프리트의 불꽃,이프리트의 불꽃,이프리트의 불꽃,0,0,0,1,0,0,False,66661,25911,1,1,1,3,0,0
2001031,이프리트의 불꽃,이프리트의 불꽃,이프리트의 불꽃,0,0,0,1,0,0,False,66662,25911,1,1,1,3,0,0
2001032,이프리트의 불꽃,이프리트의 불꽃,이프리트의 불꽃,0,0,0,1,0,0,False,66663,25911,1,1,1,3,0,0
2001033,가루다의 바람,가루다의 바람,가루다의 바람,0,0,0,1,0,0,False,66655,25901,1,1,1,3,0,0
2001034,가루다의 바람,가루다의 바람,가루다의 바람,0,0,0,1,0,0,False,66656,25901,1,1,1,3,0,0
2001035,가루다의 바람,가루다의 바람,가루다의 바람,0,0,0,1,0,0,False,66657,25901,1,1,1,3,0,0
2001036,가루다의 바람,가루다의 바람,가루다의 바람,0,0,0,1,0,0,False,66658,25901,1,1,1,3,0,0
2001037,가루다의 바람,가루다의 바람,가루다의 바람,0,0,0,1,0,0,False,66659,25901,1,1,1,3,0,0
2001038,가루다의 바람,가루다의 바람,가루다의 바람,0,0,0,1,0,0,False,66660,25901,1,1,1,3,0,0
2001039,가루다의 바람,가루다의 바람,가루다의 바람,0,0,0,1,0,0,False,66661,25901,1,1,1,3,0,0
2001040,가루다의 바람,가루다의 바람,가루다의 바람,0,0,0,1,0,0,False,66662,25901,1,1,1,3,0,0
2001041,가루다의 바람,가루다의 바람,가루다의 바람,0,0,0,1,0,0,False,66663,25901,1,1,1,3,0,0
2001042,타이탄의 황토,타이탄의 황토,타이탄의 황토,0,0,0,1,0,0,False,66655,21464,1,1,1,3,0,0
2001043,타이탄의 황토,타이탄의 황토,타이탄의 황토,0,0,0,1,0,0,False,66656,21464,1,1,1,3,0,0
2001044,타이탄의 황토,타이탄의 황토,타이탄의 황토,0,0,0,1,0,0,False,66657,21464,1,1,1,3,0,0
2001045,타이탄의 황토,타이탄의 황토,타이탄의 황토,0,0,0,1,0,0,False,66658,21464,1,1,1,3,0,0
2001046,타이탄의 황토,타이탄의 황토,타이탄의 황토,0,0,0,1,0,0,False,66659,21464,1,1,1,3,0,0
2001047,타이탄의 황토,타이탄의 황토,타이탄의 황토,0,0,0,1,0,0,False,66660,21464,1,1,1,3,0,0
2001048,타이탄의 황토,타이탄의 황토,타이탄의 황토,0,0,0,1,0,0,False,66661,21464,1,1,1,3,0,0
2001049,타이탄의 황토,타이탄의 황토,타이탄의 황토,0,0,0,1,0,0,False,66662,21464,1,1,1,3,0,0
2001050,타이탄의 황토,타이탄의 황토,타이탄의 황토,0,0,0,1,0,0,False,66663,21464,1,1,1,3,0,0
2001051,다니펜의 성수,다니펜의 성수,다니펜의 성수,0,0,0,1,0,0,False,0,22614,0,99,1,0,0,0
2001052,청린기관 부품,청린기관 부품,청린기관 부품,0,0,0,1,0,0,False,0,20953,0,99,1,0,0,0
2001053,독버섯 포자,독버섯 포자,독버섯 포자,0,0,0,1,0,0,False,0,25407,0,99,1,0,0,0
